order_id,product_id,product_name,category,price,quantity,discount_percent,region,status,customer_name,order_date
103877,4877,Camera,Electronics,97083.37,6.0,0,East,Pending,Customer_371,27-09-2025
103878,4878,Keyboard,Electronics,29346.99,9.0,10,West,Returned,Customer_112,18-03-2025
103879,4879,Stool,Furniture,7528.07,8.0,10,North,Completed,Customer_350,24-02-2026
103880,4880,Sugar,Groceries,31095.51,6.0,15,North,Pending,Customer_131,08-01-2025
103881,4881,Mouse,Electronics,93320.64,7.0,0,West,Completed,Customer_106,07-02-2025
103882,4882,Mouse,Electronics,67243.11,8.0,0,North,Returned,Customer_84,31-01-2025
103883,4883,Cabinet,Furniture,47065.85,7.0,10,North,Completed,Customer_33,07-03-2025
103884,4884,Jacket,Clothing,85593.2,7.0,15,South,Cancelled,Customer_39,06-05-2025
103885,4885,Eggs,Groceries,20656.96,3.0,0,North,Cancelled,Customer_450,30-04-2026
103886,4886,Jacket,Clothing,65921.94,7.0,20,South,Pending,Customer_118,05-03-2025
103887,4887,Eggs,Groceries,12716.97,2.0,20,East,Returned,Customer_29,18-08-2025
103888,4888,Helmet,Sports,80913.99,2.0,5,South,Cancelled,Customer_471,09-03-2026
103889,4889,Sugar,Groceries,14771.55,8.0,5,South,Completed,Customer_485,20-03-2026
103890,4890,Shoes,Clothing,79271.8,1.0,10,North,Completed,Customer_354,07-08-2025
103891,4891,Oil,Groceries,93141.7,5.0,5,North,Completed,Customer_485,24-05-2026
103892,4892,Helmet,Sports,84798.19,1.0,20,East,Returned,Customer_383,20-01-2026
103893,4893,Mouse,Electronics,55787.07,,0,East,Cancelled,Customer_328,18-10-2025
103894,4894,Eggs,Groceries,83797.59,4.0,10,West,Pending,Customer_222,05-05-2026
103895,4895,Mouse,Electronics,66518.88,9.0,10,South,Completed,Customer_341,11-05-2026
103896,4896,T-Shirt,Clothing,25485.9,1.0,0,North,Completed,Customer_266,02-12-2025
103897,4897,Badminton Racket,Sports,55745.18,,20,East,Pending,Customer_290,22-01-2025
103898,4898,Hoodie,Clothing,78805.45,6.0,20,South,Completed,Customer_272,01-10-2025
103899,4899,Milk,Groceries,39118.07,9.0,20,South,Cancelled,Customer_40,13-03-2026
103900,4900,Mouse,Electronics,59723.02,5.0,15,South,Returned,Customer_263,27-01-2025
103901,4901,Helmet,Sports,99689.7,1.0,0,North,Pending,Customer_492,01-05-2025
103902,4902,Sugar,Groceries,60307.31,9.0,5,South,Pending,Customer_490,25-03-2025
103903,4903,Cabinet,Furniture,39078.43,,5,East,Returned,Customer_64,11-03-2026
103904,4904,Stool,Furniture,69960.46,5.0,5,West,Returned,Customer_97,28-05-2025
103905,4905,Cabinet,Furniture,65090.76,4.0,5,North,Cancelled,Customer_370,04-06-2025
103906,4906,Smartwatch,Electronics,25337.81,1.0,15,East,Completed,Customer_190,05-06-2026
103907,4907,Oil,Groceries,61799.59,10.0,10,South,Cancelled,Customer_116,03-01-2025
103908,4908,Tennis Racket,Sports,35953.51,9.0,20,South,Returned,Customer_152,06-07-2025
103909,4909,Bread,Groceries,46087.19,6.0,0,West,Completed,Customer_66,02-06-2025
103910,4910,Monitor,Electronics,32129.89,2.0,5,South,Completed,Customer_55,31-01-2025
103911,4911,Sugar,Groceries,18853.61,1.0,20,East,Cancelled,Customer_365,17-04-2025
103912,4912,Sofa,Furniture,14029.45,3.0,0,West,Pending,Customer_269,26-11-2025
103913,4913,Rice,Groceries,94118.83,10.0,0,South,Returned,Customer_7,24-06-2026
103914,4914,Shoes,Clothing,87809.84,9.0,0,South,Completed,Customer_218,10-07-2025
103915,4915,Shelf,Furniture,,9.0,20,South,Returned,Customer_35,17-01-2026
103916,4916,Smartwatch,Electronics,23265.32,8.0,20,South,Completed,Customer_102,31-03-2026
103917,4917,Hoodie,Clothing,43823.33,4.0,5,West,Completed,Customer_344,14-09-2025
103918,4918,Tennis Racket,Sports,39629.28,5.0,0,West,Returned,Customer_452,16-01-2025
103919,4919,Tablet,Electronics,91385.81,6.0,20,South,Pending,Customer_470,28-09-2025
103920,4920,Gloves,Sports,10201.66,2.0,20,South,Pending,Customer_265,26-11-2025
103921,4921,Keyboard,Electronics,72943.08,9.0,20,South,Cancelled,Customer_264,13-05-2026
103922,4922,Jeans,Clothing,46503.21,6.0,10,South,Pending,Customer_381,04-02-2025
103923,4923,Rice,Groceries,38194.43,7.0,15,South,Pending,Customer_47,13-04-2025
103924,4924,Cricket Bat,Sports,71891.5,2.0,20,East,Cancelled,Customer_381,14-08-2025
103925,4925,Smartwatch,Electronics,24565.8,4.0,10,North,Pending,Customer_250,20-05-2026
103926,4926,Cricket Bat,Sports,97255.74,1.0,20,South,Completed,Customer_213,10-04-2025
103927,4927,Helmet,Sports,13798.93,1.0,10,South,Completed,Customer_245,28-05-2025
103928,4928,Printer,Electronics,18332.93,5.0,5,East,Returned,Customer_287,04-10-2025
103929,4929,Bread,Groceries,14828.38,6.0,10,South,Completed,Customer_172,13-08-2025
103930,4930,Coffee,Groceries,62464.74,2.0,5,North,Cancelled,Customer_245,24-01-2025
103931,4931,Cabinet,Furniture,,6.0,0,West,Cancelled,Customer_143,26-11-2025
103932,4932,Sugar,Groceries,95151.05,8.0,20,North,Returned,Customer_135,29-10-2025
103933,4933,Chair,Furniture,96976.32,5.0,10,North,Cancelled,Customer_473,30-11-2025
103934,4934,Coffee,Groceries,,5.0,0,North,Returned,Customer_331,26-05-2026
103935,4935,Shoes,Clothing,73658.58,4.0,0,South,Cancelled,Customer_443,22-03-2025
103936,4936,T-Shirt,Clothing,34976.55,9.0,0,North,Cancelled,Customer_402,06-10-2025
103937,4937,Sugar,Groceries,,5.0,0,East,Completed,Customer_12,27-10-2025
103938,4938,Eggs,Groceries,84940.55,5.0,5,East,Returned,Customer_180,24-06-2025
103939,4939,Shirt,Clothing,1990.77,9.0,10,West,Returned,Customer_69,20-11-2025
103940,4940,Tea,Groceries,6145.83,4.0,20,East,Completed,Customer_46,04-06-2026
103941,4941,Keyboard,Electronics,66792.0,2.0,5,East,Completed,Customer_286,01-05-2025
103942,4942,Shoes,Clothing,33057.12,1.0,0,West,Completed,Customer_398,25-05-2026
103943,4943,T-Shirt,Clothing,63232.16,5.0,15,South,Completed,Customer_321,10-02-2025
103944,4944,Desk,Furniture,70088.8,2.0,0,South,Cancelled,Customer_158,20-01-2026
103945,4945,Printer,Electronics,51038.59,5.0,10,East,Pending,Customer_129,12-11-2025
103946,4946,Speaker,Electronics,22870.24,9.0,0,South,Returned,Customer_324,11-05-2025
103947,4947,Hoodie,Clothing,68316.6,5.0,20,South,Returned,Customer_384,29-11-2025
103948,4948,Cricket Bat,Sports,71786.76,5.0,20,East,Completed,Customer_456,06-01-2025
103949,4949,Gloves,Sports,31022.66,6.0,10,West,Pending,Customer_452,08-06-2025
103950,4950,Shoes,Clothing,74170.93,,15,South,Returned,Customer_204,04-05-2026
103951,4951,Eggs,Groceries,85384.69,8.0,0,East,Pending,Customer_141,01-06-2025
103952,4952,T-Shirt,Clothing,56333.99,9.0,20,West,Cancelled,Customer_227,22-03-2026
103953,4953,Tea,Groceries,42567.78,7.0,0,North,Pending,Customer_458,09-01-2026
103954,4954,Shelf,Furniture,83876.51,3.0,20,South,Completed,Customer_230,22-03-2026
103955,4955,Badminton Racket,Sports,84561.62,1.0,15,East,Completed,Customer_14,19-01-2026
103956,4956,Bread,Groceries,79670.71,10.0,15,West,Completed,Customer_339,07-11-2025
103957,4957,Shirt,Clothing,47799.09,8.0,10,North,Cancelled,Customer_413,07-04-2026
103958,4958,Rice,Groceries,13563.44,6.0,0,East,Cancelled,Customer_493,16-10-2025
103959,4959,Shoes,Clothing,28289.21,10.0,10,West,Cancelled,Customer_68,15-01-2026
103960,4960,Bread,Groceries,49112.09,5.0,10,East,Cancelled,Customer_364,30-04-2026
103961,4961,Tea,Groceries,21131.12,6.0,0,East,Completed,Customer_290,16-12-2025
103962,4962,Chair,Furniture,68614.0,3.0,5,South,Returned,Customer_200,01-12-2025
103963,4963,Helmet,Sports,49848.16,9.0,5,West,Returned,Customer_12,29-08-2025
103964,4964,Tea,Groceries,81114.55,9.0,15,West,Cancelled,Customer_136,26-06-2025
103965,4965,Tennis Racket,Sports,19734.94,6.0,20,West,Completed,Customer_222,30-12-2025
103966,4966,Stool,Furniture,49623.47,8.0,10,West,Completed,Customer_216,22-10-2025
103967,4967,Cricket Bat,Sports,58683.26,7.0,20,East,Completed,Customer_438,28-04-2026
103968,4968,Cabinet,Furniture,60777.73,6.0,0,East,Returned,Customer_314,03-05-2026
103969,4969,Cricket Bat,Sports,48087.79,9.0,0,North,Completed,Customer_101,09-08-2025
103970,4970,Hoodie,Clothing,57993.77,3.0,10,South,Pending,Customer_426,19-03-2026
103971,4971,Gloves,Sports,17641.48,5.0,0,North,Returned,Customer_345,27-12-2025
103972,4972,Helmet,Sports,11870.51,3.0,10,North,Pending,Customer_35,20-04-2025
103973,4973,Football,Sports,55374.46,10.0,10,East,Completed,Customer_43,29-05-2025
103974,4974,Monitor,Electronics,82657.33,10.0,0,East,Returned,Customer_222,20-03-2026
103975,4975,Tennis Racket,Sports,15502.88,10.0,5,South,Returned,Customer_183,21-10-2025
103976,4976,Bed,Furniture,38552.24,8.0,20,East,Completed,Customer_377,07-09-2025
103977,4977,Keyboard,Electronics,87432.59,8.0,0,West,Pending,Customer_417,18-03-2025
103978,4978,Milk,Groceries,35839.22,6.0,15,South,Cancelled,Customer_442,09-11-2025
103979,4979,Football,Sports,69128.28,3.0,15,West,Pending,Customer_376,07-06-2026
103980,4980,Helmet,Sports,83228.22,10.0,20,West,Returned,Customer_85,03-06-2026
103981,4981,Coffee,Groceries,25785.38,9.0,0,East,Completed,Customer_227,24-01-2026
103982,4982,Shelf,Furniture,86633.39,7.0,10,North,Cancelled,Customer_249,14-08-2025
103983,4983,Speaker,Electronics,5114.54,1.0,0,West,Completed,Customer_291,12-03-2025
103984,4984,Bed,Furniture,25010.28,4.0,5,West,Cancelled,Customer_225,13-04-2025
103985,4985,Shoes,Clothing,39626.21,6.0,5,East,Pending,Customer_463,06-03-2025
103986,4986,Laptop,Electronics,88237.71,6.0,15,South,Completed,Customer_417,13-08-2025
103987,4987,Rice,Groceries,69471.14,2.0,10,South,Completed,Customer_464,07-04-2026
103988,4988,Shirt,Clothing,95162.32,,0,West,Pending,Customer_233,07-08-2025
103989,4989,Stool,Furniture,81147.36,1.0,0,North,Cancelled,Customer_290,25-06-2025
103990,4990,Milk,Groceries,7767.24,9.0,5,East,Completed,Customer_1,02-03-2026
103991,4991,Monitor,Electronics,52469.39,6.0,15,West,Completed,Customer_88,17-11-2025
103992,4992,Phone,Electronics,25030.17,9.0,15,North,Completed,Customer_425,01-02-2025
103993,4993,Phone,Electronics,33962.28,2.0,0,North,Cancelled,Customer_313,21-02-2026
103994,4994,Keyboard,Electronics,48243.71,10.0,10,West,Returned,Customer_311,24-03-2026
103995,4995,Rice,Groceries,84749.9,5.0,10,West,Pending,Customer_163,29-04-2026
103996,4996,T-Shirt,Clothing,83755.53,3.0,10,North,Returned,Customer_303,27-09-2025
103997,4997,Badminton Racket,Sports,75711.44,8.0,0,South,Returned,Customer_398,26-05-2026
103998,4998,Mouse,Electronics,30080.92,9.0,0,East,Completed,Customer_485,19-03-2025
103999,4999,Badminton Racket,Sports,67149.31,6.0,20,South,Returned,Customer_252,26-01-2026
104000,5000,T-Shirt,Clothing,26339.05,5.0,10,South,Cancelled,Customer_393,29-05-2025
104001,5001,Coffee,Groceries,79118.29,1.0,10,North,Completed,Customer_169,07-05-2025
104002,5002,Stool,Furniture,66941.26,7.0,15,East,Returned,Customer_23,28-10-2025
104003,5003,Bed,Furniture,6370.57,10.0,5,North,Returned,Customer_500,27-01-2026
104004,5004,Cricket Bat,Sports,43969.93,1.0,10,South,Returned,Customer_185,29-04-2026
104005,5005,Sofa,Furniture,59637.24,8.0,0,East,Cancelled,Customer_63,16-04-2026
104006,5006,Tablet,Electronics,3872.09,8.0,15,East,Completed,Customer_364,07-01-2025
104007,5007,Camera,Electronics,91267.69,9.0,10,East,Returned,Customer_224,16-04-2025
104008,5008,Gloves,Sports,42846.63,8.0,15,West,Pending,Customer_353,05-04-2025
104009,5009,Gloves,Sports,16016.27,3.0,20,North,Cancelled,Customer_106,11-01-2025
104010,5010,Football,Sports,11163.42,3.0,10,West,Pending,Customer_101,09-03-2026
104011,5011,Eggs,Groceries,78536.05,1.0,0,South,Completed,Customer_177,02-10-2025
104012,5012,Hoodie,Clothing,46585.88,7.0,20,North,Completed,Customer_91,19-06-2025
104013,5013,Shirt,Clothing,79779.97,1.0,0,North,Pending,Customer_184,18-05-2026
104014,5014,Mouse,Electronics,85005.27,3.0,15,South,Returned,Customer_32,20-08-2025
104015,5015,Jacket,Clothing,61943.59,10.0,15,West,Completed,Customer_224,28-02-2026
104016,5016,Shelf,Furniture,87608.41,6.0,5,West,Completed,Customer_68,04-01-2026
104017,5017,Shelf,Furniture,51391.89,4.0,20,South,Pending,Customer_168,10-10-2025
104018,5018,T-Shirt,Clothing,80526.72,1.0,20,West,Returned,Customer_420,29-07-2025
104019,5019,Badminton Racket,Sports,91145.19,9.0,10,North,Completed,Customer_27,05-01-2025
104020,5020,Tea,Groceries,32329.06,5.0,5,South,Completed,Customer_388,06-01-2025
104021,5021,Shirt,Clothing,6291.57,6.0,0,West,Completed,Customer_197,10-10-2025
104022,5022,Gloves,Sports,24573.12,,10,West,Completed,Customer_326,19-11-2025
104023,5023,Football,Sports,,8.0,20,North,Pending,Customer_435,12-04-2026
104024,5024,Eggs,Groceries,,4.0,0,East,Completed,Customer_460,02-05-2025
104025,5025,Helmet,Sports,92768.25,6.0,15,South,Completed,Customer_278,17-10-2025
104026,5026,Stool,Furniture,30814.94,7.0,10,North,Returned,Customer_84,19-12-2025
104027,5027,Jeans,Clothing,18460.06,6.0,10,North,Cancelled,Customer_432,14-01-2026
104028,5028,Mouse,Electronics,18934.19,3.0,15,West,Cancelled,Customer_7,06-01-2026
104029,5029,Monitor,Electronics,98340.26,10.0,20,East,Completed,Customer_263,26-01-2025
104030,5030,Hoodie,Clothing,9349.55,5.0,0,West,Cancelled,Customer_324,12-02-2025
104031,5031,Hoodie,Clothing,97743.81,2.0,5,South,Pending,Customer_243,21-02-2026
104032,5032,Football,Sports,78480.93,7.0,20,East,Returned,Customer_116,08-06-2026
104033,5033,Bread,Groceries,4300.02,3.0,5,North,Returned,Customer_27,11-01-2026
104034,5034,Bread,Groceries,41205.62,1.0,0,South,Returned,Customer_106,01-11-2025
104035,5035,Cricket Bat,Sports,13776.66,6.0,20,South,Returned,Customer_200,22-10-2025
104036,5036,Shelf,Furniture,29818.29,7.0,0,East,Cancelled,Customer_355,14-10-2025
104037,5037,Shirt,Clothing,55237.14,2.0,20,East,Completed,Customer_470,28-10-2025
104038,5038,Bread,Groceries,78998.39,2.0,20,West,Returned,Customer_400,22-08-2025
104039,5039,Chair,Furniture,12959.9,1.0,5,South,Pending,Customer_355,15-06-2026
104040,5040,Gloves,Sports,75914.18,2.0,5,East,Completed,Customer_313,07-06-2025
104041,5041,Rice,Groceries,25924.72,1.0,20,West,Returned,Customer_220,12-06-2026
104042,5042,Shirt,Clothing,4106.44,8.0,5,West,Cancelled,Customer_245,03-06-2026
104043,5043,Badminton Racket,Sports,95241.13,4.0,5,West,Pending,Customer_272,01-03-2025
104044,5044,Helmet,Sports,97612.52,3.0,0,West,Completed,Customer_48,23-06-2025
104045,5045,Shirt,Clothing,50048.52,8.0,15,South,Completed,Customer_2,04-06-2026
104046,5046,Bread,Groceries,40436.12,9.0,20,North,Returned,Customer_279,01-02-2026
104047,5047,Laptop,Electronics,37902.31,7.0,20,North,Pending,Customer_250,18-02-2025
104048,5048,Hoodie,Clothing,86572.18,6.0,15,East,Completed,Customer_217,18-03-2025
104049,5049,Milk,Groceries,15762.6,5.0,15,West,Completed,Customer_112,07-05-2025
104050,5050,Speaker,Electronics,6322.6,4.0,20,East,Cancelled,Customer_132,12-04-2026
104051,5051,Helmet,Sports,4548.15,5.0,5,East,Returned,Customer_461,22-11-2025
104052,5052,Badminton Racket,Sports,91801.98,8.0,15,North,Pending,Customer_52,10-08-2025
104053,5053,Speaker,Electronics,68805.52,7.0,15,East,Completed,Customer_164,03-05-2026
104054,5054,Jeans,Clothing,64070.49,9.0,5,West,Pending,Customer_473,09-12-2025
104055,5055,Stool,Furniture,10780.85,7.0,20,West,Completed,Customer_148,24-03-2025
104056,5056,Jacket,Clothing,48712.46,2.0,5,North,Cancelled,Customer_420,21-06-2025
104057,5057,Camera,Electronics,66898.65,7.0,20,East,Cancelled,Customer_127,21-07-2025
104058,5058,Camera,Electronics,97605.63,3.0,0,East,Returned,Customer_210,22-03-2026
104059,5059,Chair,Furniture,52834.91,1.0,10,West,Cancelled,Customer_460,14-01-2025
104060,5060,Tablet,Electronics,44277.57,5.0,0,West,Cancelled,Customer_432,14-03-2026
104061,5061,Hoodie,Clothing,12608.98,6.0,10,East,Returned,Customer_206,11-04-2026
104062,5062,Desk,Furniture,57298.12,1.0,15,West,Cancelled,Customer_23,20-03-2026
104063,5063,Mouse,Electronics,31511.93,5.0,15,South,Returned,Customer_344,23-06-2026
104064,5064,Sofa,Furniture,61653.2,4.0,20,West,Pending,Customer_80,02-01-2026
104065,5065,Shirt,Clothing,64953.42,7.0,15,North,Completed,Customer_117,05-01-2026
104066,5066,Sugar,Groceries,49774.04,9.0,5,West,Completed,Customer_362,09-11-2025
104067,5067,Football,Sports,41100.82,8.0,15,North,Completed,Customer_374,21-03-2025
104068,5068,Shelf,Furniture,41317.81,5.0,0,West,Completed,Customer_146,07-02-2025
104069,5069,Cricket Bat,Sports,734.85,10.0,20,East,Cancelled,Customer_174,15-11-2025
104070,5070,Chair,Furniture,5562.41,8.0,15,South,Returned,Customer_373,02-11-2025
104071,5071,Chair,Furniture,91142.24,6.0,10,West,Pending,Customer_29,27-05-2026
104072,5072,Desk,Furniture,10989.81,7.0,15,North,Completed,Customer_384,04-04-2026
104073,5073,Speaker,Electronics,67907.68,7.0,0,West,Completed,Customer_110,16-09-2025
104074,5074,Keyboard,Electronics,35824.21,1.0,15,West,Cancelled,Customer_126,14-11-2025
104075,5075,Gloves,Sports,30729.9,7.0,10,North,Cancelled,Customer_499,17-07-2025
104076,5076,Shirt,Clothing,88887.57,5.0,0,South,Cancelled,Customer_359,27-12-2025
104077,5077,Stool,Furniture,34401.84,10.0,10,South,Completed,Customer_134,13-03-2025
104078,5078,Jacket,Clothing,16448.71,9.0,5,South,Completed,Customer_413,12-04-2025
104079,5079,Eggs,Groceries,72880.58,1.0,5,West,Returned,Customer_361,13-10-2025
104080,5080,Hoodie,Clothing,77476.34,4.0,5,East,Cancelled,Customer_348,13-04-2026
104081,5081,Badminton Racket,Sports,94875.12,8.0,0,East,Returned,Customer_483,11-04-2026
104082,5082,Bed,Furniture,63665.41,7.0,15,South,Pending,Customer_339,30-10-2025
104083,5083,Smartwatch,Electronics,79529.25,7.0,0,North,Completed,Customer_306,29-03-2026
104084,5084,Tennis Racket,Sports,29227.56,3.0,20,South,Completed,Customer_195,23-09-2025
104085,5085,Table,Furniture,12954.8,3.0,20,West,Completed,Customer_496,04-07-2025
104086,5086,Shoes,Clothing,59254.74,1.0,20,North,Cancelled,Customer_393,25-09-2025
104087,5087,Bed,Furniture,67886.82,6.0,0,South,Pending,Customer_147,29-07-2025
104088,5088,Jacket,Clothing,5681.8,8.0,0,West,Pending,Customer_37,03-09-2025
104089,5089,Tennis Racket,Sports,61074.08,5.0,20,East,Cancelled,Customer_318,22-01-2025
104090,5090,Bread,Groceries,99681.83,2.0,0,North,Pending,Customer_202,12-11-2025
104091,5091,Table,Furniture,97215.18,9.0,15,South,Returned,Customer_326,12-04-2026
104092,5092,Camera,Electronics,5918.14,1.0,0,West,Pending,Customer_198,11-08-2025
104093,5093,Stool,Furniture,40525.95,5.0,5,South,Returned,Customer_172,09-04-2026
104094,5094,Chair,Furniture,95782.39,8.0,15,North,Returned,Customer_263,05-09-2025
104095,5095,Coffee,Groceries,49513.73,6.0,5,West,Pending,Customer_200,22-04-2025
104096,5096,Tennis Racket,Sports,36258.67,5.0,20,South,Cancelled,Customer_232,07-06-2025
104097,5097,Football,Sports,40037.07,,15,East,Completed,Customer_162,18-11-2025
104098,5098,Stool,Furniture,92858.99,8.0,15,North,Cancelled,Customer_330,06-12-2025
104099,5099,Sofa,Furniture,96122.36,2.0,5,North,Pending,Customer_329,02-11-2025
104100,5100,Sugar,Groceries,89684.69,2.0,0,West,Returned,Customer_185,21-02-2025
104101,5101,Table,Furniture,80282.54,1.0,20,West,Cancelled,Customer_340,01-01-2026
104102,5102,Gloves,Sports,91533.09,,0,South,Cancelled,Customer_117,10-06-2026
104103,5103,Printer,Electronics,19408.78,10.0,5,West,Returned,Customer_307,02-08-2025
104104,5104,Stool,Furniture,63406.33,3.0,15,East,Returned,Customer_397,11-07-2025
104105,5105,Shelf,Furniture,91091.71,10.0,0,East,Pending,Customer_343,24-09-2025
104106,5106,Stool,Furniture,13486.37,1.0,5,North,Cancelled,Customer_441,03-11-2025
104107,5107,Hoodie,Clothing,60909.88,2.0,10,East,Returned,Customer_91,27-09-2025
104108,5108,Bed,Furniture,733.6,10.0,5,West,Returned,Customer_482,18-03-2025
104109,5109,Shirt,Clothing,85386.91,4.0,10,North,Returned,Customer_31,25-11-2025
104110,5110,Speaker,Electronics,15689.88,2.0,0,South,Completed,Customer_335,21-03-2026
104111,5111,Milk,Groceries,99722.02,8.0,10,East,Returned,Customer_220,21-03-2025
104112,5112,Badminton Racket,Sports,80621.4,8.0,0,East,Completed,Customer_367,04-10-2025
104113,5113,Bed,Furniture,,2.0,10,East,Returned,Customer_194,08-11-2025
104114,5114,Sugar,Groceries,41983.4,7.0,5,South,Returned,Customer_246,05-11-2025
104115,5115,Laptop,Electronics,33822.48,7.0,5,South,Pending,Customer_28,01-11-2025
104116,5116,Milk,Groceries,11816.18,8.0,0,West,Cancelled,Customer_113,19-04-2026
104117,5117,Chair,Furniture,32265.57,5.0,15,North,Returned,Customer_77,27-07-2025
104118,5118,Smartwatch,Electronics,80328.29,7.0,15,North,Completed,Customer_222,12-02-2026
104119,5119,Printer,Electronics,60429.68,4.0,0,East,Completed,Customer_138,02-05-2025
104120,5120,Camera,Electronics,65726.26,10.0,15,West,Pending,Customer_54,19-10-2025
104121,5121,Coffee,Groceries,3324.72,10.0,15,East,Returned,Customer_424,12-03-2025
104122,5122,Desk,Furniture,60548.12,9.0,15,East,Returned,Customer_232,05-06-2026
104123,5123,Football,Sports,25670.92,4.0,20,West,Returned,Customer_91,03-04-2026
104124,5124,Shoes,Clothing,,4.0,0,West,Completed,Customer_461,29-11-2025
104125,5125,Shirt,Clothing,81455.91,,5,South,Returned,Customer_232,05-06-2025
104126,5126,Mouse,Electronics,83545.46,7.0,0,East,Completed,Customer_275,13-06-2025
104127,5127,Football,Sports,94750.13,7.0,0,South,Returned,Customer_41,07-03-2026
104128,5128,T-Shirt,Clothing,56833.09,3.0,0,East,Returned,Customer_328,30-08-2025
104129,5129,Oil,Groceries,79651.04,2.0,0,East,Completed,Customer_263,18-03-2025
104130,5130,Shelf,Furniture,80734.19,1.0,20,North,Cancelled,Customer_222,09-11-2025
104131,5131,Shoes,Clothing,26245.77,6.0,10,North,Pending,Customer_316,19-09-2025
104132,5132,Stool,Furniture,56016.49,2.0,0,South,Returned,Customer_405,25-02-2025
104133,5133,Smartwatch,Electronics,50103.23,7.0,15,North,Cancelled,Customer_158,24-03-2025
104134,5134,Tea,Groceries,87121.58,7.0,15,South,Cancelled,Customer_84,03-01-2025
104135,5135,Coffee,Groceries,5110.28,1.0,10,South,Cancelled,Customer_348,12-01-2025
104136,5136,Shoes,Clothing,64788.57,8.0,10,West,Pending,Customer_146,07-01-2025
104137,5137,Monitor,Electronics,5966.11,2.0,20,West,Completed,Customer_230,22-12-2025
104138,5138,Helmet,Sports,60925.25,3.0,20,East,Returned,Customer_215,28-09-2025
104139,5139,Smartwatch,Electronics,27121.03,6.0,5,East,Completed,Customer_307,08-02-2025
104140,5140,Laptop,Electronics,13714.93,7.0,20,South,Pending,Customer_227,13-05-2026
104141,5141,Rice,Groceries,53197.23,10.0,15,South,Pending,Customer_316,05-01-2026
104142,5142,Jacket,Clothing,19930.83,5.0,0,South,Completed,Customer_61,04-05-2025
104143,5143,Hoodie,Clothing,85783.66,8.0,0,East,Completed,Customer_108,07-01-2026
104144,5144,Jeans,Clothing,15793.71,,5,West,Pending,Customer_61,19-04-2026
104145,5145,Jeans,Clothing,81599.51,3.0,5,East,Pending,Customer_129,29-05-2025
104146,5146,Monitor,Electronics,56936.93,8.0,10,West,Pending,Customer_283,07-01-2025
104147,5147,Bread,Groceries,,6.0,10,East,Cancelled,Customer_369,20-06-2026
104148,5148,Phone,Electronics,78214.37,3.0,15,South,Returned,Customer_96,10-01-2026
104149,5149,Shoes,Clothing,44124.48,3.0,15,North,Returned,Customer_449,11-06-2025
104150,5150,Shoes,Clothing,95179.43,4.0,10,East,Pending,Customer_424,20-05-2025
104151,5151,Milk,Groceries,75597.68,2.0,10,North,Completed,Customer_44,14-01-2026
104152,5152,Desk,Furniture,63627.47,8.0,5,East,Completed,Customer_425,20-10-2025
104153,5153,Coffee,Groceries,92494.84,7.0,15,South,Returned,Customer_46,31-08-2025
104154,5154,Coffee,Groceries,889.36,1.0,10,South,Pending,Customer_277,19-03-2025
104155,5155,Desk,Furniture,65506.21,4.0,15,East,Returned,Customer_353,08-01-2026
104156,5156,Stool,Furniture,79230.82,7.0,0,South,Cancelled,Customer_475,28-01-2026
104157,5157,Desk,Furniture,15403.86,9.0,10,West,Cancelled,Customer_347,03-10-2025
104158,5158,Shelf,Furniture,12290.19,9.0,15,North,Returned,Customer_292,27-07-2025
104159,5159,Helmet,Sports,26373.01,2.0,20,South,Pending,Customer_316,25-05-2025
104160,5160,Printer,Electronics,14655.74,10.0,0,East,Pending,Customer_249,04-06-2026
104161,5161,Hoodie,Clothing,49586.96,2.0,5,North,Cancelled,Customer_193,08-12-2025
104162,5162,Milk,Groceries,31666.25,1.0,10,North,Pending,Customer_110,23-11-2025
104163,5163,Chair,Furniture,67768.36,9.0,20,West,Completed,Customer_269,12-03-2025
104164,5164,Laptop,Electronics,46092.94,5.0,5,West,Completed,Customer_126,28-02-2026
104165,5165,Cricket Bat,Sports,50808.58,6.0,10,East,Cancelled,Customer_108,15-05-2026
104166,5166,Table,Furniture,84057.27,3.0,15,West,Returned,Customer_109,18-08-2025
104167,5167,Smartwatch,Electronics,7684.71,9.0,20,East,Pending,Customer_24,26-04-2026
104168,5168,Badminton Racket,Sports,33012.07,7.0,5,North,Completed,Customer_285,03-02-2025
104169,5169,Speaker,Electronics,84838.03,8.0,0,South,Completed,Customer_63,13-06-2025
104170,5170,Sugar,Groceries,61949.83,,0,South,Pending,Customer_55,17-05-2025
104171,5171,Camera,Electronics,52829.66,,5,South,Pending,Customer_253,19-11-2025
104172,5172,Helmet,Sports,55185.5,2.0,5,North,Returned,Customer_112,25-01-2025
104173,5173,T-Shirt,Clothing,38167.38,3.0,15,North,Completed,Customer_5,19-12-2025
104174,5174,Table,Furniture,93425.19,1.0,15,South,Cancelled,Customer_33,19-08-2025
104175,5175,Milk,Groceries,15694.5,9.0,15,North,Pending,Customer_16,04-04-2025
104176,5176,Tennis Racket,Sports,588.03,5.0,5,West,Completed,Customer_480,22-04-2026
104177,5177,Milk,Groceries,89458.87,3.0,10,North,Completed,Customer_223,29-07-2025
104178,5178,Jeans,Clothing,24173.65,4.0,15,South,Returned,Customer_68,30-11-2025
104179,5179,Laptop,Electronics,31299.69,10.0,15,South,Completed,Customer_450,07-01-2026
