customer_id,order_date,previous_order_date,days_gap,average_gap,customer_status
C00463,2025-09-05,2025-09-03,2.0,47.95,At Risk
C00463,2025-10-02,2025-09-05,27.0,47.95,At Risk
C00463,2025-10-19,2025-10-02,17.0,47.95,At Risk
C00463,2025-11-02,2025-10-19,14.0,47.95,At Risk
C00463,2026-01-14,2025-11-02,73.0,47.95,At Risk
C00463,2026-04-11,2026-01-14,87.0,47.95,At Risk
C00463,2026-04-15,2026-04-11,4.0,47.95,At Risk
C00463,2027-01-03,2026-04-15,263.0,47.95,At Risk
C00463,2027-01-11,2027-01-03,8.0,47.95,At Risk
C00464,2024-01-30,,,83.9,At Risk
C00464,2024-07-02,2024-01-30,154.0,83.9,At Risk
C00464,2024-07-04,2024-07-02,2.0,83.9,At Risk
C00464,2024-10-14,2024-07-04,102.0,83.9,At Risk
C00464,2024-12-15,2024-10-14,62.0,83.9,At Risk
C00464,2024-12-16,2024-12-15,1.0,83.9,At Risk
C00464,2025-01-05,2024-12-16,20.0,83.9,At Risk
C00464,2025-02-20,2025-01-05,46.0,83.9,At Risk
C00464,2025-07-15,2025-02-20,145.0,83.9,At Risk
C00464,2026-03-15,2025-07-15,243.0,83.9,At Risk
C00464,2026-05-18,2026-03-15,64.0,83.9,At Risk
C00465,2024-09-12,,,74.86,At Risk
C00465,2024-10-17,2024-09-12,35.0,74.86,At Risk
C00465,2024-12-18,2024-10-17,62.0,74.86,At Risk
C00465,2025-01-13,2024-12-18,26.0,74.86,At Risk
C00465,2025-07-05,2025-01-13,173.0,74.86,At Risk
C00465,2025-12-13,2025-07-05,161.0,74.86,At Risk
C00465,2026-02-10,2025-12-13,59.0,74.86,At Risk
C00465,2026-02-18,2026-02-10,8.0,74.86,At Risk
C00466,2026-07-09,,,,Active
C00467,2024-10-06,,,239.0,At Risk
C00467,2024-10-11,2024-10-06,5.0,239.0,At Risk
C00467,2026-01-27,2024-10-11,473.0,239.0,At Risk
C00468,2025-02-16,,,479.0,At Risk
C00468,2026-06-10,2025-02-16,479.0,479.0,At Risk
C00469,2024-01-05,,,16.24,Active
C00469,2024-01-22,2024-01-05,17.0,16.24,Active
C00469,2024-02-09,2024-01-22,18.0,16.24,Active
C00469,2024-04-04,2024-02-09,55.0,16.24,Active
C00469,2024-04-05,2024-04-04,1.0,16.24,Active
C00469,2024-06-01,2024-04-05,57.0,16.24,Active
C00469,2024-08-25,2024-06-01,85.0,16.24,Active
C00469,2024-09-25,2024-08-25,31.0,16.24,Active
C00469,2024-10-01,2024-09-25,6.0,16.24,Active
C00469,2024-10-05,2024-10-01,4.0,16.24,Active
C00469,2024-10-05,2024-10-05,0.0,16.24,Active
C00469,2024-10-08,2024-10-05,3.0,16.24,Active
C00469,2024-10-08,2024-10-08,0.0,16.24,Active
C00469,2024-10-18,2024-10-08,10.0,16.24,Active
C00469,2024-11-02,2024-10-18,15.0,16.24,Active
C00469,2024-11-05,2024-11-02,3.0,16.24,Active
C00469,2024-11-11,2024-11-05,6.0,16.24,Active
C00469,2024-11-12,2024-11-11,1.0,16.24,Active
C00469,2024-11-15,2024-11-12,3.0,16.24,Active
C00469,2024-11-18,2024-11-15,3.0,16.24,Active
C00469,2024-11-24,2024-11-18,6.0,16.24,Active
C00469,2024-11-29,2024-11-24,5.0,16.24,Active
C00469,2024-12-09,2024-11-29,10.0,16.24,Active
C00469,2024-12-16,2024-12-09,7.0,16.24,Active
C00469,2024-12-21,2024-12-16,5.0,16.24,Active
C00469,2024-12-22,2024-12-21,1.0,16.24,Active
C00469,2024-12-31,2024-12-22,9.0,16.24,Active
C00469,2025-01-29,2024-12-31,29.0,16.24,Active
C00469,2025-02-26,2025-01-29,28.0,16.24,Active
C00469,2025-03-01,2025-02-26,3.0,16.24,Active
C00469,2025-03-04,2025-03-01,3.0,16.24,Active
C00469,2025-03-05,2025-03-04,1.0,16.24,Active
C00469,2025-03-17,2025-03-05,12.0,16.24,Active
C00469,2025-04-02,2025-03-17,16.0,16.24,Active
C00469,2025-04-08,2025-04-02,6.0,16.24,Active
C00469,2025-04-17,2025-04-08,9.0,16.24,Active
C00469,2025-05-13,2025-04-17,26.0,16.24,Active
C00469,2025-07-31,2025-05-13,79.0,16.24,Active
C00469,2025-08-28,2025-07-31,28.0,16.24,Active
C00469,2025-09-20,2025-08-28,23.0,16.24,Active
C00469,2025-10-08,2025-09-20,18.0,16.24,Active
C00469,2025-10-12,2025-10-08,4.0,16.24,Active
C00469,2025-10-14,2025-10-12,2.0,16.24,Active
C00469,2025-10-15,2025-10-14,1.0,16.24,Active
C00469,2025-10-17,2025-10-15,2.0,16.24,Active
C00469,2025-10-17,2025-10-17,0.0,16.24,Active
C00469,2025-10-24,2025-10-17,7.0,16.24,Active
C00469,2025-10-28,2025-10-24,4.0,16.24,Active
C00469,2025-10-28,2025-10-28,0.0,16.24,Active
C00469,2025-11-07,2025-10-28,10.0,16.24,Active
C00469,2025-11-12,2025-11-07,5.0,16.24,Active
C00469,2025-11-16,2025-11-12,4.0,16.24,Active
C00469,2025-11-19,2025-11-16,3.0,16.24,Active
C00469,2025-12-22,2025-11-19,33.0,16.24,Active
C00469,2025-12-25,2025-12-22,3.0,16.24,Active
C00469,2025-12-25,2025-12-25,0.0,16.24,Active
C00469,2025-12-27,2025-12-25,2.0,16.24,Active
C00469,2026-01-04,2025-12-27,8.0,16.24,Active
C00469,2026-01-25,2026-01-04,21.0,16.24,Active
C00469,2026-04-19,2026-01-25,84.0,16.24,Active
C00469,2026-04-29,2026-04-19,10.0,16.24,Active
C00469,2026-04-30,2026-04-29,1.0,16.24,Active
C00469,2026-06-01,2026-04-30,32.0,16.24,Active
C00469,2026-06-12,2026-06-01,11.0,16.24,Active
C00469,2026-07-07,2026-06-12,25.0,16.24,Active
C00469,2026-09-22,2026-07-07,77.0,16.24,Active
C00469,2026-12-12,2026-09-22,81.0,16.24,Active
C00470,2024-03-20,,,92.22,At Risk
C00470,2024-08-21,2024-03-20,154.0,92.22,At Risk
C00470,2024-10-08,2024-08-21,48.0,92.22,At Risk
C00470,2024-12-10,2024-10-08,63.0,92.22,At Risk
C00470,2025-07-02,2024-12-10,204.0,92.22,At Risk
C00470,2025-09-30,2025-07-02,90.0,92.22,At Risk
C00470,2025-10-06,2025-09-30,6.0,92.22,At Risk
C00470,2025-11-20,2025-10-06,45.0,92.22,At Risk
C00470,2026-04-11,2025-11-20,142.0,92.22,At Risk
C00470,2026-06-28,2026-04-11,78.0,92.22,At Risk
C00471,2024-02-13,,,15.57,Active
C00471,2024-04-19,2024-02-13,66.0,15.57,Active
C00471,2024-04-25,2024-04-19,6.0,15.57,Active
C00471,2024-06-26,2024-04-25,62.0,15.57,Active
C00471,2024-06-27,2024-06-26,1.0,15.57,Active
C00471,2024-08-30,2024-06-27,64.0,15.57,Active
C00471,2024-08-31,2024-08-30,1.0,15.57,Active
C00471,2024-10-12,2024-08-31,42.0,15.57,Active
C00471,2024-10-23,2024-10-12,11.0,15.57,Active
C00471,2024-11-07,2024-10-23,15.0,15.57,Active
C00471,2024-11-12,2024-11-07,5.0,15.57,Active
C00471,2024-12-05,2024-11-12,23.0,15.57,Active
C00471,2024-12-08,2024-12-05,3.0,15.57,Active
C00471,2024-12-10,2024-12-08,2.0,15.57,Active
C00471,2024-12-13,2024-12-10,3.0,15.57,Active
C00471,2024-12-18,2024-12-13,5.0,15.57,Active
C00471,2024-12-22,2024-12-18,4.0,15.57,Active
C00471,2024-12-24,2024-12-22,2.0,15.57,Active
C00471,2025-01-18,2024-12-24,25.0,15.57,Active
C00471,2025-02-09,2025-01-18,22.0,15.57,Active
C00471,2025-02-14,2025-02-09,5.0,15.57,Active
C00471,2025-03-03,2025-02-14,17.0,15.57,Active
C00471,2025-03-08,2025-03-03,5.0,15.57,Active
C00471,2025-03-11,2025-03-08,3.0,15.57,Active
C00471,2025-03-30,2025-03-11,19.0,15.57,Active
C00471,2025-04-30,2025-03-30,31.0,15.57,Active
C00471,2025-05-16,2025-04-30,16.0,15.57,Active
C00471,2025-07-05,2025-05-16,50.0,15.57,Active
C00471,2025-09-13,2025-07-05,70.0,15.57,Active
C00471,2025-10-01,2025-09-13,18.0,15.57,Active
C00471,2025-10-01,2025-10-01,0.0,15.57,Active
C00471,2025-10-07,2025-10-01,6.0,15.57,Active
C00471,2025-10-10,2025-10-07,3.0,15.57,Active
C00471,2025-10-14,2025-10-10,4.0,15.57,Active
C00471,2025-11-08,2025-10-14,25.0,15.57,Active
C00471,2025-11-10,2025-11-08,2.0,15.57,Active
C00471,2025-11-12,2025-11-10,2.0,15.57,Active
C00471,2025-11-18,2025-11-12,6.0,15.57,Active
C00471,2025-11-26,2025-11-18,8.0,15.57,Active
C00471,2025-12-09,2025-11-26,13.0,15.57,Active
C00471,2025-12-10,2025-12-09,1.0,15.57,Active
C00471,2025-12-12,2025-12-10,2.0,15.57,Active
C00471,2025-12-16,2025-12-12,4.0,15.57,Active
C00471,2025-12-16,2025-12-16,0.0,15.57,Active
C00471,2025-12-21,2025-12-16,5.0,15.57,Active
C00471,2025-12-22,2025-12-21,1.0,15.57,Active
C00471,2025-12-27,2025-12-22,5.0,15.57,Active
C00471,2026-02-02,2025-12-27,37.0,15.57,Active
C00471,2026-02-05,2026-02-02,3.0,15.57,Active
C00471,2026-02-06,2026-02-05,1.0,15.57,Active
C00471,2026-02-09,2026-02-06,3.0,15.57,Active
C00471,2026-03-13,2026-02-09,32.0,15.57,Active
C00471,2026-04-07,2026-03-13,25.0,15.57,Active
C00471,2026-04-22,2026-04-07,15.0,15.57,Active
C00471,2026-05-21,2026-04-22,29.0,15.57,Active
C00471,2026-07-03,2026-05-21,43.0,15.57,Active
C00471,2026-07-04,2026-07-03,1.0,15.57,Active
C00472,2024-03-08,,,102.67,At Risk
C00472,2024-07-13,2024-03-08,127.0,102.67,At Risk
C00472,2024-11-04,2024-07-13,114.0,102.67,At Risk
C00472,2024-12-19,2024-11-04,45.0,102.67,At Risk
C00472,2025-08-01,2024-12-19,225.0,102.67,At Risk
C00472,2025-08-08,2025-08-01,7.0,102.67,At Risk
C00472,2025-11-14,2025-08-08,98.0,102.67,At Risk
C00473,2025-07-25,,,88.0,At Risk
C00473,2025-10-21,2025-07-25,88.0,88.0,At Risk
C00474,2025-05-03,,,217.0,At Risk
C00474,2025-12-06,2025-05-03,217.0,217.0,At Risk
C00475,2024-12-17,,,91.0,At Risk
C00475,2025-01-01,2024-12-17,15.0,91.0,At Risk
C00475,2025-02-04,2025-01-01,34.0,91.0,At Risk
C00475,2025-11-27,2025-02-04,296.0,91.0,At Risk
C00475,2025-12-28,2025-11-27,31.0,91.0,At Risk
C00475,2026-03-13,2025-12-28,75.0,91.0,At Risk
C00475,2026-06-16,2026-03-13,95.0,91.0,At Risk
C00476,2024-04-09,,,193.0,At Risk
C00476,2025-02-22,2024-04-09,319.0,193.0,At Risk
C00476,2025-12-09,2025-02-22,290.0,193.0,At Risk
C00476,2025-12-11,2025-12-09,2.0,193.0,At Risk
C00476,2026-05-21,2025-12-11,161.0,193.0,At Risk
C00477,2025-05-17,,,,Active
C00478,2024-12-19,,,186.5,At Risk
C00478,2025-11-01,2024-12-19,317.0,186.5,At Risk
C00478,2025-12-27,2025-11-01,56.0,186.5,At Risk
C00479,2024-06-10,,,75.25,At Risk
C00479,2024-09-28,2024-06-10,110.0,75.25,At Risk
C00479,2024-11-07,2024-09-28,40.0,75.25,At Risk
C00479,2024-12-14,2024-11-07,37.0,75.25,At Risk
C00479,2024-12-22,2024-12-14,8.0,75.25,At Risk
C00479,2024-12-26,2024-12-22,4.0,75.25,At Risk
C00479,2025-01-31,2024-12-26,36.0,75.25,At Risk
C00479,2025-07-10,2025-01-31,160.0,75.25,At Risk
C00479,2026-02-02,2025-07-10,207.0,75.25,At Risk
C00480,2026-04-29,,,,Active
C00481,2024-07-27,,,28.32,Active
C00481,2024-08-10,2024-07-27,14.0,28.32,Active
C00481,2024-10-19,2024-08-10,70.0,28.32,Active
C00481,2024-10-24,2024-10-19,5.0,28.32,Active
C00481,2024-10-25,2024-10-24,1.0,28.32,Active
C00481,2024-11-09,2024-10-25,15.0,28.32,Active
C00481,2024-12-06,2024-11-09,27.0,28.32,Active
C00481,2025-02-16,2024-12-06,72.0,28.32,Active
C00481,2025-03-23,2025-02-16,35.0,28.32,Active
C00481,2025-03-28,2025-03-23,5.0,28.32,Active
C00481,2025-05-19,2025-03-28,52.0,28.32,Active
C00481,2025-06-27,2025-05-19,39.0,28.32,Active
C00481,2025-07-14,2025-06-27,17.0,28.32,Active
C00481,2025-09-23,2025-07-14,71.0,28.32,Active
C00481,2025-10-16,2025-09-23,23.0,28.32,Active
C00481,2025-11-08,2025-10-16,23.0,28.32,Active
C00481,2025-12-13,2025-11-08,35.0,28.32,Active
C00481,2025-12-24,2025-12-13,11.0,28.32,Active
C00481,2026-01-24,2025-12-24,31.0,28.32,Active
C00481,2026-02-16,2026-01-24,23.0,28.32,Active
C00481,2026-03-01,2026-02-16,13.0,28.32,Active
C00481,2026-03-29,2026-03-01,28.0,28.32,Active
C00481,2026-04-11,2026-03-29,13.0,28.32,Active
C00482,2024-12-10,,,98.25,At Risk
C00482,2025-05-12,2024-12-10,153.0,98.25,At Risk
C00482,2025-11-05,2025-05-12,177.0,98.25,At Risk
C00482,2025-11-08,2025-11-05,3.0,98.25,At Risk
C00482,2026-01-07,2025-11-08,60.0,98.25,At Risk
C00483,2024-03-25,,,32.73,At Risk
C00483,2024-04-15,2024-03-25,21.0,32.73,At Risk
C00483,2024-04-28,2024-04-15,13.0,32.73,At Risk
C00483,2024-06-16,2024-04-28,49.0,32.73,At Risk
C00483,2024-07-13,2024-06-16,27.0,32.73,At Risk
C00483,2024-09-24,2024-07-13,73.0,32.73,At Risk
C00483,2024-10-10,2024-09-24,16.0,32.73,At Risk
C00483,2024-10-22,2024-10-10,12.0,32.73,At Risk
C00483,2024-10-27,2024-10-22,5.0,32.73,At Risk
C00483,2024-11-10,2024-10-27,14.0,32.73,At Risk
C00483,2024-12-25,2024-11-10,45.0,32.73,At Risk
C00483,2025-01-10,2024-12-25,16.0,32.73,At Risk
C00483,2025-01-30,2025-01-10,20.0,32.73,At Risk
C00483,2025-02-13,2025-01-30,14.0,32.73,At Risk
C00483,2025-04-06,2025-02-13,52.0,32.73,At Risk
C00483,2025-07-11,2025-04-06,96.0,32.73,At Risk
C00483,2025-10-09,2025-07-11,90.0,32.73,At Risk
C00483,2025-10-17,2025-10-09,8.0,32.73,At Risk
C00483,2025-10-21,2025-10-17,4.0,32.73,At Risk
C00483,2025-11-09,2025-10-21,19.0,32.73,At Risk
C00483,2025-11-17,2025-11-09,8.0,32.73,At Risk
C00483,2025-12-01,2025-11-17,14.0,32.73,At Risk
C00483,2025-12-03,2025-12-01,2.0,32.73,At Risk
C00483,2026-02-25,2025-12-03,84.0,32.73,At Risk
C00483,2026-05-23,2026-02-25,87.0,32.73,At Risk
C00483,2026-06-27,2026-05-23,35.0,32.73,At Risk
C00483,2026-07-24,2026-06-27,27.0,32.73,At Risk
C00484,2024-02-05,,,110.75,At Risk
C00484,2024-03-12,2024-02-05,36.0,110.75,At Risk
C00484,2024-03-14,2024-03-12,2.0,110.75,At Risk
C00484,2024-03-16,2024-03-14,2.0,110.75,At Risk
C00484,2024-10-07,2024-03-16,205.0,110.75,At Risk
C00484,2024-12-11,2024-10-07,65.0,110.75,At Risk
C00484,2025-10-18,2024-12-11,311.0,110.75,At Risk
C00484,2025-12-25,2025-10-18,68.0,110.75,At Risk
C00484,2026-07-10,2025-12-25,197.0,110.75,At Risk
C00485,2024-04-25,,,114.29,At Risk
C00485,2024-10-19,2024-04-25,177.0,114.29,At Risk
C00485,2024-11-08,2024-10-19,20.0,114.29,At Risk
C00485,2025-07-30,2024-11-08,264.0,114.29,At Risk
C00485,2025-12-24,2025-07-30,147.0,114.29,At Risk
C00485,2026-01-04,2025-12-24,11.0,114.29,At Risk
C00485,2026-03-07,2026-01-04,62.0,114.29,At Risk
C00485,2026-07-04,2026-03-07,119.0,114.29,At Risk
C00486,2024-02-19,,,87.78,At Risk
C00486,2024-02-20,2024-02-19,1.0,87.78,At Risk
C00486,2024-02-28,2024-02-20,8.0,87.78,At Risk
C00486,2024-10-03,2024-02-28,218.0,87.78,At Risk
C00486,2025-01-12,2024-10-03,101.0,87.78,At Risk
C00486,2025-11-17,2025-01-12,309.0,87.78,At Risk
C00486,2025-12-05,2025-11-17,18.0,87.78,At Risk
C00486,2026-03-18,2025-12-05,103.0,87.78,At Risk
C00486,2026-04-08,2026-03-18,21.0,87.78,At Risk
C00486,2026-04-19,2026-04-08,11.0,87.78,At Risk
C00487,2024-08-18,,,90.43,At Risk
C00487,2024-08-31,2024-08-18,13.0,90.43,At Risk
C00487,2024-10-23,2024-08-31,53.0,90.43,At Risk
C00487,2024-10-26,2024-10-23,3.0,90.43,At Risk
C00487,2024-12-19,2024-10-26,54.0,90.43,At Risk
C00487,2024-12-22,2024-12-19,3.0,90.43,At Risk
C00487,2026-04-24,2024-12-22,488.0,90.43,At Risk
C00487,2026-05-13,2026-04-24,19.0,90.43,At Risk
C00488,2024-01-20,,,31.73,At Risk
C00488,2024-05-11,2024-01-20,112.0,31.73,At Risk
C00488,2024-07-31,2024-05-11,81.0,31.73,At Risk
C00488,2024-08-01,2024-07-31,1.0,31.73,At Risk
C00488,2024-08-14,2024-08-01,13.0,31.73,At Risk
C00488,2024-10-11,2024-08-14,58.0,31.73,At Risk
C00488,2024-10-19,2024-10-11,8.0,31.73,At Risk
C00488,2024-10-23,2024-10-19,4.0,31.73,At Risk
C00488,2024-11-09,2024-10-23,17.0,31.73,At Risk
C00488,2024-12-01,2024-11-09,22.0,31.73,At Risk
C00488,2024-12-04,2024-12-01,3.0,31.73,At Risk
C00488,2024-12-11,2024-12-04,7.0,31.73,At Risk
C00488,2024-12-18,2024-12-11,7.0,31.73,At Risk
C00488,2024-12-24,2024-12-18,6.0,31.73,At Risk
C00488,2025-01-15,2024-12-24,22.0,31.73,At Risk
C00488,2025-03-15,2025-01-15,59.0,31.73,At Risk
C00488,2025-03-18,2025-03-15,3.0,31.73,At Risk
C00488,2025-05-13,2025-03-18,56.0,31.73,At Risk
C00488,2025-08-16,2025-05-13,95.0,31.73,At Risk
C00488,2025-08-29,2025-08-16,13.0,31.73,At Risk
C00488,2025-10-01,2025-08-29,33.0,31.73,At Risk
C00488,2025-10-11,2025-10-01,10.0,31.73,At Risk
C00488,2025-10-12,2025-10-11,1.0,31.73,At Risk
C00488,2025-11-27,2025-10-12,46.0,31.73,At Risk
C00488,2025-12-09,2025-11-27,12.0,31.73,At Risk
C00488,2025-12-11,2025-12-09,2.0,31.73,At Risk
C00488,2025-12-15,2025-12-11,4.0,31.73,At Risk
C00488,2025-12-17,2025-12-15,2.0,31.73,At Risk
C00488,2026-01-24,2025-12-17,38.0,31.73,At Risk
C00488,2026-05-01,2026-01-24,97.0,31.73,At Risk
C00488,2026-05-25,2026-05-01,24.0,31.73,At Risk
C00488,2026-06-04,2026-05-25,10.0,31.73,At Risk
C00488,2026-07-29,2026-06-04,55.0,31.73,At Risk
C00488,2026-12-02,2026-07-29,126.0,31.73,At Risk
C00489,2025-10-14,,,24.67,Active
C00489,2025-12-10,2025-10-14,57.0,24.67,Active
C00489,2025-12-20,2025-12-10,10.0,24.67,Active
C00489,2025-12-27,2025-12-20,7.0,24.67,Active
C00490,2024-03-11,,,198.33,At Risk
C00490,2025-07-30,2024-03-11,506.0,198.33,At Risk
C00490,2025-09-02,2025-07-30,34.0,198.33,At Risk
C00490,2025-10-27,2025-09-02,55.0,198.33,At Risk
C00491,2024-05-10,,,42.05,At Risk
C00491,2024-09-27,2024-05-10,140.0,42.05,At Risk
C00491,2024-10-13,2024-09-27,16.0,42.05,At Risk
C00491,2024-10-19,2024-10-13,6.0,42.05,At Risk
C00491,2024-10-21,2024-10-19,2.0,42.05,At Risk
C00491,2024-10-24,2024-10-21,3.0,42.05,At Risk
C00491,2024-11-02,2024-10-24,9.0,42.05,At Risk
C00491,2024-11-04,2024-11-02,2.0,42.05,At Risk
C00491,2024-11-13,2024-11-04,9.0,42.05,At Risk
C00491,2024-11-28,2024-11-13,15.0,42.05,At Risk
C00491,2024-12-18,2024-11-28,20.0,42.05,At Risk
C00491,2025-01-28,2024-12-18,41.0,42.05,At Risk
C00491,2025-03-15,2025-01-28,46.0,42.05,At Risk
C00491,2025-05-24,2025-03-15,70.0,42.05,At Risk
C00491,2025-11-24,2025-05-24,184.0,42.05,At Risk
C00491,2025-12-14,2025-11-24,20.0,42.05,At Risk
C00491,2025-12-15,2025-12-14,1.0,42.05,At Risk
C00491,2026-02-12,2025-12-15,59.0,42.05,At Risk
C00491,2026-04-07,2026-02-12,54.0,42.05,At Risk
C00491,2026-07-18,2026-04-07,102.0,42.05,At Risk
C00492,2025-05-16,,,,Active
C00493,2024-01-27,,,69.82,At Risk
C00493,2024-03-18,2024-01-27,51.0,69.82,At Risk
C00493,2024-04-20,2024-03-18,33.0,69.82,At Risk
C00493,2024-10-13,2024-04-20,176.0,69.82,At Risk
C00493,2024-11-26,2024-10-13,44.0,69.82,At Risk
C00493,2024-12-24,2024-11-26,28.0,69.82,At Risk
C00493,2025-01-07,2024-12-24,14.0,69.82,At Risk
C00493,2025-02-13,2025-01-07,37.0,69.82,At Risk
C00493,2025-05-27,2025-02-13,103.0,69.82,At Risk
C00493,2025-09-25,2025-05-27,121.0,69.82,At Risk
C00493,2026-01-19,2025-09-25,116.0,69.82,At Risk
C00493,2026-03-05,2026-01-19,45.0,69.82,At Risk
C00494,2025-12-08,,,,Active
C00495,2025-01-26,,,525.0,At Risk
C00495,2026-07-05,2025-01-26,525.0,525.0,At Risk
C00496,2024-12-01,,,73.0,At Risk
C00496,2024-12-13,2024-12-01,12.0,73.0,At Risk
C00496,2025-04-26,2024-12-13,134.0,73.0,At Risk
C00497,2025-02-06,,,90.75,At Risk
C00497,2025-08-27,2025-02-06,202.0,90.75,At Risk
C00497,2025-11-07,2025-08-27,72.0,90.75,At Risk
C00497,2025-12-16,2025-11-07,39.0,90.75,At Risk
C00497,2026-02-04,2025-12-16,50.0,90.75,At Risk
C00498,2024-02-07,,,44.95,At Risk
C00498,2024-02-13,2024-02-07,6.0,44.95,At Risk
C00498,2024-02-29,2024-02-13,16.0,44.95,At Risk
C00498,2024-05-15,2024-02-29,76.0,44.95,At Risk
C00498,2024-06-01,2024-05-15,17.0,44.95,At Risk
C00498,2024-09-03,2024-06-01,94.0,44.95,At Risk
C00498,2024-11-21,2024-09-03,79.0,44.95,At Risk
C00498,2024-11-21,2024-11-21,0.0,44.95,At Risk
C00498,2024-12-06,2024-11-21,15.0,44.95,At Risk
C00498,2024-12-22,2024-12-06,16.0,44.95,At Risk
C00498,2025-01-24,2024-12-22,33.0,44.95,At Risk
C00498,2025-04-15,2025-01-24,81.0,44.95,At Risk
C00498,2025-09-27,2025-04-15,165.0,44.95,At Risk
C00498,2025-11-20,2025-09-27,54.0,44.95,At Risk
C00498,2025-11-23,2025-11-20,3.0,44.95,At Risk
C00498,2025-12-07,2025-11-23,14.0,44.95,At Risk
C00498,2025-12-08,2025-12-07,1.0,44.95,At Risk
C00498,2026-02-21,2025-12-08,75.0,44.95,At Risk
C00498,2026-03-04,2026-02-21,11.0,44.95,At Risk
C00498,2026-06-10,2026-03-04,98.0,44.95,At Risk
C00499,2025-07-21,,,148.5,At Risk
C00499,2025-12-04,2025-07-21,136.0,148.5,At Risk
C00499,2026-05-14,2025-12-04,161.0,148.5,At Risk
C00500,2026-01-27,,,,Active
C00501,2024-01-15,,,224.0,At Risk
C00501,2024-11-17,2024-01-15,307.0,224.0,At Risk
C00501,2025-04-15,2024-11-17,149.0,224.0,At Risk
C00501,2025-11-17,2025-04-15,216.0,224.0,At Risk
C00502,2024-08-07,,,51.55,At Risk
C00502,2024-10-13,2024-08-07,67.0,51.55,At Risk
C00502,2024-10-17,2024-10-13,4.0,51.55,At Risk
C00502,2024-11-10,2024-10-17,24.0,51.55,At Risk
C00502,2024-12-21,2024-11-10,41.0,51.55,At Risk
C00502,2024-12-29,2024-12-21,8.0,51.55,At Risk
C00502,2025-05-11,2024-12-29,133.0,51.55,At Risk
C00502,2025-10-15,2025-05-11,157.0,51.55,At Risk
C00502,2025-12-10,2025-10-15,56.0,51.55,At Risk
C00502,2026-02-02,2025-12-10,54.0,51.55,At Risk
C00502,2026-02-14,2026-02-02,12.0,51.55,At Risk
C00502,2026-02-25,2026-02-14,11.0,51.55,At Risk
C00503,2024-10-02,,,206.5,At Risk
C00503,2025-10-16,2024-10-02,379.0,206.5,At Risk
C00503,2025-11-19,2025-10-16,34.0,206.5,At Risk
C00504,2024-02-09,,,250.0,At Risk
C00504,2024-10-28,2024-02-09,262.0,250.0,At Risk
C00504,2025-10-01,2024-10-28,338.0,250.0,At Risk
C00504,2026-02-28,2025-10-01,150.0,250.0,At Risk
C00505,2024-03-02,,,267.33,At Risk
C00505,2025-01-11,2024-03-02,315.0,267.33,At Risk
C00505,2025-07-18,2025-01-11,188.0,267.33,At Risk
C00505,2026-05-13,2025-07-18,299.0,267.33,At Risk
C00506,2024-01-03,,,152.2,At Risk
C00506,2024-02-03,2024-01-03,31.0,152.2,At Risk
C00506,2024-10-27,2024-02-03,267.0,152.2,At Risk
C00506,2024-11-29,2024-10-27,33.0,152.2,At Risk
C00506,2025-12-09,2024-11-29,375.0,152.2,At Risk
C00506,2026-02-02,2025-12-09,55.0,152.2,At Risk
C00507,2024-02-14,,,148.0,At Risk
C00507,2024-10-01,2024-02-14,230.0,148.0,At Risk
C00507,2024-12-06,2024-10-01,66.0,148.0,At Risk
C00508,2024-11-08,,,525.0,At Risk
C00508,2026-04-17,2024-11-08,525.0,525.0,At Risk
C00509,2024-04-28,,,,Active
C00510,2024-05-09,,,190.67,At Risk
C00510,2024-07-17,2024-05-09,69.0,190.67,At Risk
C00510,2024-12-28,2024-07-17,164.0,190.67,At Risk
C00510,2025-12-02,2024-12-28,339.0,190.67,At Risk
C00511,2024-03-05,,,119.17,At Risk
C00511,2024-10-14,2024-03-05,223.0,119.17,At Risk
C00511,2025-02-23,2024-10-14,132.0,119.17,At Risk
C00511,2025-04-04,2025-02-23,40.0,119.17,At Risk
C00511,2025-11-11,2025-04-04,221.0,119.17,At Risk
C00511,2026-02-04,2025-11-11,85.0,119.17,At Risk
C00511,2026-02-18,2026-02-04,14.0,119.17,At Risk
C00512,2025-06-28,,,,Active
C00513,2024-04-22,,,16.3,Active
C00513,2024-04-29,2024-04-22,7.0,16.3,Active
C00513,2024-05-08,2024-04-29,9.0,16.3,Active
C00513,2024-06-16,2024-05-08,39.0,16.3,Active
C00513,2024-10-04,2024-06-16,110.0,16.3,Active
C00513,2024-10-13,2024-10-04,9.0,16.3,Active
C00513,2024-10-16,2024-10-13,3.0,16.3,Active
C00513,2024-10-19,2024-10-16,3.0,16.3,Active
C00513,2024-11-04,2024-10-19,16.0,16.3,Active
C00513,2024-11-14,2024-11-04,10.0,16.3,Active
C00513,2024-11-15,2024-11-14,1.0,16.3,Active
C00513,2024-11-25,2024-11-15,10.0,16.3,Active
C00513,2024-12-03,2024-11-25,8.0,16.3,Active
C00513,2024-12-15,2024-12-03,12.0,16.3,Active
C00513,2024-12-25,2024-12-15,10.0,16.3,Active
C00513,2024-12-28,2024-12-25,3.0,16.3,Active
C00513,2025-03-23,2024-12-28,85.0,16.3,Active
C00513,2025-04-01,2025-03-23,9.0,16.3,Active
C00513,2025-05-22,2025-04-01,51.0,16.3,Active
C00513,2025-05-25,2025-05-22,3.0,16.3,Active
C00513,2025-05-29,2025-05-25,4.0,16.3,Active
