order_id,customer_id,order_date,status,region_code
O004595,C00444,2024-12-05 16:42:40,DELIVERED,EAS
O004596,NULL,2025-12-23 05:59:15,DELIVERED,EAST
O004597,C00444,2025-10-04 01:58:24,DELIVERED,WEST
O004598,C00444,2025-11-01 22:58:47,PLACED,WEST
O004599,C00444,2026-05-24 14:28:39,DELIVERED,WEST
O004600,C00444,2024-05-16 21:03:03,DELIVERED,NORTH
O004601,C00444,2024-10-02 12:22:06,DELIVERED,NORTH
O004602,C00444,2026-02-23 12:21:04,RETURNED,EAST
O004603,C00444,2025-08-03 01:04:27,DELIVERED,CENTRAL
O004604,C00444,2025-02-06 17:58:27,SHIPPED,WEST
O004605,C00444,2025-11-16 10:23:27,SHIPPED,EAST
O004606,C00444,2024-11-18 20:03:55,DELIVERED,NORTH
O004607,C00444,2024-10-11 00:27:11,DELIVERED,EAST
O004608,C00444,2026-04-04 13:51:14,PLACED,NORTH
O004609,C00445,2025-12-04 22:48:41,DELIVERED,WEST
O004610,C00445,2025-04-03 09:54:49,delivered,SOUTH
O004611,C00445,2026-04-30 13:09:51,DELIVERED,NORTH
O004612,C00446,2024-11-27 17:42:02,DELIVERED,SOUTH
O004613,C00446,2025-11-19 12:37:52,DELIVERED,EAST
O004614,C00446,2025-07-02 03:09:01,DELIVERED,EAS
O004615,C00446,2024-12-23 09:48:31,DELIVERED,NORTH
O004616,C00446,2025-11-11 02:34:12,DELIVERED,NORTH
O004617,C00446,2026-12-21 00:00:00,DELIVERED,NORTH
O004618,C00446,2024-12-08 09:37:45,SHIPPED,SOUTH
O004619,C00446,2025-11-08 20:48:15,DELIVERED,CENTRAL
O004620,C00446,2026-04-28 16:02:44,SHIPPED,EAST
O004621,C00446,2024-11-19 06:31:53,SHIPPED,NORTH
O004622,C00446,2025-02-19 08:06:32,DELIVERED,CENTRAL
O004623,C00447,2024-12-21 14:35:15,PLACED,SOUTH
O004624,C00447,2025-12-05 17:45:32,RETURNED,NORTH
O004625,C00447,2024-10-17 08:30:51,DELIVERED,NORTH
O004626,C00448,2025-10-27 11:47:41,DELIVERED,south
O004627,C00448,2025-12-04 11:57:36,DELIVERED,NORTH
O004628,C00448,2024-11-16 10:17:06,SHIPPED,CENTRAL
O004629,C00448,20-10-2024 02:04:07,CANCELLED,SOUTH
O004630,C00448,2024-11-29 22:16:09,DELIVERED,NORTH
O004631,C00448,2025-11-12 00:50:32,DELIVERED,EAST
O004632,C00448,2024-05-12 10:12:34,DELIVERED,NORTH
O004633,C00448,2025-10-10 12:14:22,DELIVERED,NORTH
O004634,C00448,2026-04-23 12:18:14,SHIPPED,SOUTH
O004635,C00448,2025-04-29 23:09:26,DELIVERED,NORTH
O004636,C00448,2025-12-06 08:23:35,SHIPPED,NORTH
O004637,C00448,2024-11-24 21:50:05,SHIPPED,SOUTH
O004638,C00448,2024-03-12 15:58:13,CANCELLED,CENTRAL
O004639,C00448,2024-04-12 12:07:41,DELIVERED,EAST
O004640,C00448,2024-05-27 11:26:16,DELIVERED,NORTH
O004641,C00448,2025-12-13 06:18:40,RETURNED,CENTRAL
O004642,C00448,2024-03-28 19:08:07,SHIPPED,EAST
O004643,C00448,2025-10-28 02:02:59,DELIVERED,north
O004644,C00448,2025-11-26 15:00:14,DELIVERED,WEST
O004645,C00449,2024-01-28 15:36:14,DELIVERED,NORTH
O004646,C00449,2025-08-03 15:05:23,PLACED,NORTH
O004647,C00449,2025-05-25 12:39:58,DELIVERED,EAST
O004648,C00449,2024-10-06 12:22:44,DELIVERED,NORTH
O004649,C00449,2024-10-13 00:33:15,DELIVERED,SOUTH
O004650,C00449,2026-06-27 23:27:46,RETURNED,WEST
O004651,C00449,2025-07-19 05:06:37,DELIVERED,NORTH
O004652,C00450,2025-10-09 09:38:05,CANCELLED,EAST
O004653,C00450,2026-01-11 23:12:10,PLACED,NORTH
O004654,C00451,2025-12-11 20:14:29,DELIVERED,NORTH
O004655,C00451,2024-02-07 11:16:58,CANCELLED,SOUTH
O004656,C00451,2026-07-18 06:41:50,SHIPPED,NORTH
O004657,C00451,2025-09-14 18:56:06,DELIVERED,NORTH
O004658,C00451,2026-05-13 00:45:12,DELIVERED,NORTH
O004659,C00451,2024-04-25 08:22:04,DELIVERED,NORTH
O004660,C00451,2026-03-28 00:50:09,SHIPPED,EAST
O004661,C00451,2025-12-19 02:21:51,DELIVERED,NORTH
O004662,C00451,2025-02-09 12:22:38,SHIPPED,SOUTH
O004663,C00451,2024-06-03 01:31:48,DELIVERED,CENTRAL
O004664,C00451,2024-07-25 05:01:21,SHIPPED,WEST
O004665,C00451,2025-10-26 08:54:14,DELIVERED,West
O004666,C00451,2024-01-18 08:43:41,DELIVERED,NORTH
O004667,C00451,11-11-2024 04:50:34,DELIVERED,CENTRAL
O004668,C00451,2026-06-21 02:43:36,DELIVERED,NORTH
O004669,C00451,20-01-2027 00:00:00,CANCELLED,NORTH
O004670,C00451,2025-11-03 15:44:52,SHIPPED,CENTRAL
O004671,C00451,2024-12-26 16:12:12,DELIVERED,NORTH
O004672,C00452,2025-12-03 14:25:49,CANCELLED,WEST
O004673,C00453,2025-12-10 22:47:04,DELIVERED,WEST
O004674,C00453,2025-08-26 08:48:31,DELIVERED,EAST
O004675,C00453,2024-12-14 13:34:02,RETURNED,NORTH
O004676,C00454,2025-08-18 02:58:08,PLACED,NORTH
O004677,NULL,2024-10-17 05:08:15,DELIVERED,NORTH
O004678,C00454,2024-10-15 20:20:11,RETURNED,NORTH
O004679,C00454,2026-06-15 08:57:17,DELIVERED,NORTH
O004680,C00455,2025-11-14 22:39:35,DELIVERED,SOUTH
O004681,C00455,2025-11-22 15:09:03,RETURNED,north
O004682,C00455,2024-12-17 11:33:36,DELIVERED,WEST
O004683,C00456,2024-07-18 18:23:15,DELIVERED,WEST
O004684,C00457,2025-01-29 10:16:55,CANCELLED,EAST
O004685,C00457,2024-10-20 03:09:41,DELIVERED,CENTRAL
O004686,C00457,2024-04-27 20:00:58,DELIVERED,NORTH
O004687,C00457,2025-12-02 10:06:35,RETURNED,SOUTH
O004688,C00457,2024-01-05 23:38:54,DELIVERED,NORTH
O004689,C00457,2025-10-11 02:11:11,DELIVERED,SOUTH
O004690,NULL,2024-11-14 20:01:27,CANCELLED,WEST
O004691,C00457,2024-09-27 09:42:36,DELIVERED,NORTH
O004692,C00457,2024-05-24 20:55:24,DELIVERED,EAST
O004693,C00457,2024-05-11 09:38:22,DELIVERED,NORTH
O004694,C00457,2024-10-24 18:29:36,DELIVERED,NORTH
O004695,C00457,2024-12-02 01:49:21,DELIVERED,NORTH
O004696,C00457,2026-01-31 19:08:24,DELIVERED,SOU
O004697,C00457,2025-05-11 23:45:58,DELIVERED,NORTH
O004698,C00457,2024-10-03 07:13:56,DELIVERED,CENTRAL
O004699,C00457,2024-12-10 06:02:26,DELIVERED,NORTH
O004700,C00457,2024-08-14 15:23:23,DELIVERED,NORTH
O004701,C00457,2024-11-17 13:12:46,DELIVERED,SOUTH
O004702,C00457,2024-07-26 01:45:40,DELIVERED,NORTH
O004703,C00457,2024-07-13 03:13:27,DELIVERED,EAST
O004704,C00457,2026-01-03 03:11:18,DELIVERED,NORTH
O004705,C00457,2024-08-16 23:43:53,PLACED,NORTH
O004706,C00458,2025-01-28 19:21:37,DELIVERED,NORTH
O004707,C00458,2025-12-17 20:49:44,SHIPPED,WEST
O004708,C00458,2026-06-17 16:38:36,DELIVERED,north
O004709,C00458,2025-12-25 01:36:40,DELIVERED,WEST
O004710,C00458,2024-11-15 15:12:03,delivered,NORTH
O004711,C00458,2025-12-23 06:03:52,DELIVERED,WEST
O004712,C00458,2025-11-28 07:16:53,DELIVERED,NORTH
O004713,C00458,2026-03-02 02:52:21,DELIVERED,NORTH
O004714,C00458,2024-10-05 21:52:07,DELIVERED,NORTH
O004715,C00458,2024-01-24 21:26:42,PLACED,NORTH
O004716,C00458,2024-11-04 07:56:30,SHIPPED,SOUTH
O004717,C00458,2025-12-26 12:00:28,PLACED,CENTRAL
O004718,C00458,2025-10-04 05:04:28,CANCELLED,NORTH
O004719,,2025-10-09 10:23:52,SHIPPED,WEST
O004720,C00458,2025-10-26 15:54:47,RETURNED,EAST
O004721,C00458,2024-10-25 04:02:36,DELIVERED,EAST
O004722,C00458,2024-01-03 14:37:03,PLACED,WEST
O004723,C00458,2024-03-29 07:19:02,DELIVERED,NORTH
O004724,C00458,2024-12-25 04:18:46,DELIVERED,NORTH
O004725,C00458,2025-01-04 08:08:22,DELIVERED,EAST
O004726,C00458,2025-11-26 15:17:23,SHIPPED,EAST
O004727,C00458,2026-07-27 23:37:41,Delivered,NORTH
O004728,C00458,2025-03-24 07:16:09,RETURNED,NORTH
O004729,C00458,2025-09-23 17:35:44,PLACED,WEST
O004730,C00458,2024-12-25 16:43:48,PLACED,WEST
O004731,C00458,2026-01-08 09:25:15,DELIVERED,NORTH
O004732,C00458,2025-08-05 20:41:56,DELIVERED,NORTH
O004733,C00458,2025-04-19 16:42:47,DELIVERED,NORTH
O004734,C00458,2024-12-23 15:48:33,DELIVERED,NORTH
O004735,C00458,2024-10-15 01:34:17,SHIPPED,SOUTH
O004736,C00458,2026-02-02 14:58:57,SHIPPED,WEST
O004737,C00458,2025-12-19 19:55:53,DELIVERED,EAST
O004738,C00458,2024-02-27 18:19:31,DELIVERED,north
O004739,C00458,2026-01-03 12:56:57,DELIVERED,CENTRAL
O004740,C00458,2024-11-15 02:24:22,DELIVERED,WEST
O004741,C00458,2024-10-11 08:07:22,DELIVERED,NORTH
O004742,C00458,2025-12-13 04:58:01,DELIVERED,NORTH
O004743,C00458,2024-10-26 15:34:37,SHIPPED,NORTH
O004744,C00458,2024-11-12 17:51:36,DELIVERED,NORTH
O004745,C00458,2024-10-09 10:50:05,DELIVERED,NORTH
O004746,C00458,2025-12-06 20:16:13,DELIVERED,WEST
O004747,C00458,2026-01-29 19:27:30,DELIVERED,SOUTH
O004748,C00458,2024-10-09 15:24:41,DELIVERED,NORTH
O004749,C00458,2024-05-26 19:05:59,DELIVERED,NORTH
O004750,C00458,2024-10-19 02:36:48,PLACED,NORTH
O004751,C00458,2025-04-19 17:48:49,DELIVERED,NORTH
O004752,C00458,2025-12-24 09:31:52,DELIVERED,CENTRAL
O004753,C00458,2025-06-27 21:41:33,RETURNED,WEST
O004754,NULL,2026-03-05 10:03:32,DELIVERED,WEST
O004755,C00458,2025-08-14 15:31:10,DELIVERED,WEST
O004756,C00459,23-12-2025 22:08:57,RETURNED,SOUTH
O004757,C00460,2024-08-24 21:36:36,DELIVERED,EAST
O004758,C00460,10-12-2025 09:53:14,DELIVERED,NORTH
O004759,C00460,2025-06-23 10:52:40,DELIVERED,EAST
O004760,C00460,2025-12-03 03:20:52,SHIPPED,EAST
O004761,C00460,2024-07-13 08:43:05,DELIVERED,WEST
O004762,C00460,2025-12-16 06:49:52,DELIVERED,EAST
O004763,C00460,2024-06-18 21:31:32,DELIVERED,NORTH
O004764,C00460,2025-12-27 11:07:05,DELIVERED,NORTH
O004765,C00460,2024-12-04 12:52:50,CANCELLED,NORTH
O004766,C00460,2026-02-22 10:49:54,SHIPPED,NORTH
O004767,C00460,2024-04-11 04:15:24,SHIPPED,CENTRAL
O004768,C00461,2025-12-23 19:28:10,DELIVERED,NORTH
O004769,C00462,2024-12-25 18:47:49,DELIVERED,NORTH
O004770,C00462,2024-01-02 19:06:47,RETURNED,EAST
O004771,C00462,2025-11-23 20:32:56,SHIPPED,NORTH
O004772,C00462,2025-11-24 21:39:57,DELIVERED,NORTH
O004773,,2024-11-23 14:19:03,DELIVERED,WEST
O004774,C00462,2025-10-09 23:27:26,CANCELLED,EAST
O004775,C00462,2025-08-25 09:56:32,SHIPPED,NORTH
O004776,C00462,2025-09-09 02:19:42,DELIVERED,SOUTH
O004777,C00462,2026-04-27 21:32:46,DELIVERED,NORTH
O004778,C00462,2024-02-29 20:22:23,SHIPPED,NORTH
O004779,C00462,2025-10-20 18:16:31,PLACED,NORTH
O004780,,2024-08-13 22:47:47,DELIVERED,EAST
O004781,C00462,2025-10-22 14:52:23,CANCELLED,NORTH
O004782,,2026-06-25 17:45:32,RETURNED,WEST
O004783,,2024-10-26 03:25:21,DELIVERED,SOUTH
O004784,C00463,2024-06-26 20:23:07,RETURNED,NORTH
O004785,C00463,2025-09-05 01:48:01,DELIVERED,NORTH
O004786,C00463,2024-02-21 10:14:53,DELIVERED,NORTH
O004787,C00463,2025-09-03 09:18:53,SHIPPED,WEST
O004788,C00463,2025-01-20 20:10:04,PLACED,NORTH
O004789,C00463,2024-10-17 03:00:39,RETURNED,EAST
O004790,C00463,2025-11-02 06:43:16,DELIVERED,NORTH
O004791,C00463,2025-08-21 00:04:18,PLACED,CENTRAL
O004792,C00463,2025-06-08 05:24:08,DELIVERED,SOUTH
O004793,C00463,2024-04-04 03:54:37,DELIVERED,WEST
O004794,C00463,2027-01-03 00:00:00,SHIPPED,NORTH
O004795,C00463,2025-10-02 22:22:29,DELIVERED,NORTH
O004796,C00463,2026-01-14 20:13:54,PLACED,WEST
O004797,C00463,2026-04-15 20:43:27,RETURNED,SOUTH
O004798,C00463,2024-11-02 05:44:27,RETURNED,EAST
O004799,,2025-10-02 05:26:10,SHIPPED,SOUTH
O004800,C00463,2025-04-16 23:52:28,SHIPPED,EAST
O004801,C00463,2025-01-20 02:51:15,DELIVERED,NORTH
O004802,C00463,2025-10-19 17:33:30,PLACED,CENTRAL
O004803,,2024-12-16 21:25:32,DELIVERED,SOUTH
O004804,C00463,2024-09-01 07:46:44,DELIVERED,SOUTH
O004805,C00463,2024-10-17 10:54:19,DELIVERED,NORTH
O004806,C00463,2024-12-12 08:17:10,SHIPPED,SOUTH
O004807,C00463,2027-01-11 00:00:00,SHIPPED,NORTH
O004808,C00463,2026-04-11 18:18:16,DELIVERED,SOUTH
O004809,C00464,2026-05-18 13:17:46,DELIVERED,WEST
O004810,C00464,2024-12-15 13:34:14,PLACED,NORTH
O004811,C00464,2024-07-02 21:26:22,DELIVERED,WEST
O004812,C00464,2024-10-14 17:44:05,DELIVERED,WEST
O004813,C00464,2024-01-30 08:20:38,DELIVERED,NORTH
O004814,C00464,2025-01-05 21:05:50,PLACED,WEST
O004815,C00464,2026-03-15 01:21:43,CANCELLED,EAST
O004816,C00464,2024-07-04 09:31:09,CANCELLED,EAST
O004817,C00464,2024-12-16 11:12:21,DELIVERED,NORTH
O004818,C00464,2025-07-15 06:46:35,SHIPPED,SOUTH
O004819,C00464,2025-02-20 22:50:38,DELIVERED,NORTH
O004820,C00465,2026-02-10 17:20:26,DELIVERED,EAST
O004821,C00465,2026-02-18 21:22:54,DELIVERED,SOUTH
O004822,C00465,2025-07-05 20:21:37,CANCELLED,NORTH
O004823,C00465,2025-12-13 09:47:23,DELIVERED,WEST
O004824,C00465,2024-10-17 06:25:37,PLACED,SOUTH
O004825,C00465,2024-12-18 23:12:46,DELIVERED,WEST
O004826,C00465,2024-09-12 08:28:33,DELIVERED,WEST
O004827,C00465,2025-01-13 21:41:11,DELIVERED,WEST
O004828,C00466,2026-07-09 14:47:30,DELIVERED,WEST
O004829,C00467,2026-01-27 18:39:44,DELIVERED,WEST
O004830,C00467,2024-10-06 16:20:22,CANCELLED,EAST
O004831,C00467,2024-10-11 04:55:57,DELIVERED,NORTH
O004832,C00468,10-06-2026 13:34:42,PLACED,NOR
O004833,C00468,2025-02-16 01:07:25,DELIVERED,NORTH
O004834,C00469,2025-11-19 23:58:45,DELIVERED,NORTH
O004835,C00469,2025-03-01 08:32:06,DELIVERED,EAST
O004836,C00469,2024-10-08 23:00:17,RETURNED,CENTRAL
O004837,C00469,2024-10-05 20:33:51,DELIVERED,NORTH
O004838,C00469,2024-12-16 23:42:18,DELIVERED,NORTH
O004839,C00469,2024-12-22 15:12:48,SHIPPED,EAST
O004840,C00469,2024-10-05 21:34:56,DELIVERED,WEST
O004841,C00469,2026-09-22 00:00:00,DELIVERED,NORTH
O004842,C00469,2025-12-27 09:03:03,DELIVERED,WEST
O004843,C00469,2025-02-26 17:56:19,DELIVERED,WEST
O004844,NULL,2024-04-13 07:11:08,PLACED,NORTH
O004845,C00469,2024-02-09 09:19:12,SHIPPED,NORTH
O004846,C00469,2024-11-05 05:02:37,DELIVERED,CENTRAL
O004847,C00469,2026-04-30 14:10:50,DELIVERED,SOUTH
O004848,C00469,2024-11-18 23:58:16,DELIVERED,WEST
O004849,C00469,2025-01-29 15:57:35,DELIVERED,EAST
O004850,C00469,2025-05-13 13:25:09,DELIVERED,WEST
O004851,C00469,2025-10-14 01:18:15,PLACED,NORTH
O004852,C00469,2025-10-24 01:23:29,DELIVERED,NORTH
O004853,C00469,2026-06-01 00:16:34,DELIVERED,WEST
O004854,C00469,2025-10-17 17:00:55,DELIVERED,WEST
O004855,C00469,2024-10-08 00:08:16,DELIVERED,EAST
O004856,C00469,2024-04-05 14:15:03,DELIVERED,NORTH
O004857,C00469,2025-03-05 10:48:05,DELIVERED,SOUTH
O004858,C00469,2025-10-08 20:12:27,PLACED,NORTH
O004859,C00469,2024-12-21 20:18:24,DELIVERED,WEST
O004860,C00469,2024-11-02 13:37:14,PLACED,WEST
O004861,C00469,2026-06-12 05:14:00,SHIPPED,SOUTH
O004862,C00469,2024-11-24 17:28:34,PLACED,SOUTH
O004863,C00469,2025-11-07 23:58:35,DELIVERED,WEST
O004864,C00469,2025-12-25 14:58:00,DELIVERED,NORTH
O004865,C00469,2024-11-11 01:38:34,SHIPPED,NORTH
O004866,C00469,2025-10-12 09:12:38,DELIVERED,SOUTH
O004867,C00469,28-10-2025 15:11:23,DELIVERED,CENTRAL
O004868,C00469,2024-08-25 08:28:00,SHIPPED,NORTH
O004869,C00469,2025-10-28 03:31:14,DELIVERED,WEST
O004870,C00469,2025-12-25 15:24:54,PLACED,SOUTH
O004871,C00469,2025-11-16 22:00:52,PLACED,SOUTH
O004872,C00469,2025-03-04 00:38:25,DELIVERED,CENTRAL
O004873,C00469,2025-09-20 12:03:19,DELIVERED,WEST
O004874,C00469,2025-10-15 05:22:26,SHIPPED,EAST
O004875,C00469,2024-04-04 00:34:14,RETURNED,NORTH
O004876,C00469,2024-11-15 12:50:01,DELIVERED,CENTRAL
O004877,C00469,2025-04-08 10:32:29,DELIVERED,WEST
O004878,C00469,2026-01-25 10:46:46,PLACED,NORTH
O004879,C00469,2026-01-04 13:07:14,PLACED,NORTH
O004880,C00469,2025-04-02 15:22:49,DELIVERED,SOUTH
O004881,C00469,2024-12-31 20:51:36,RETURNED,NORTH
O004882,C00469,2024-01-05 22:51:01,SHIPPED,EAST
O004883,C00469,2024-12-09 05:58:37,DELIVERED,SOUTH
O004884,C00469,2025-08-28 15:45:36,DELIVERED,WEST
O004885,C00469,2024-10-01 02:49:23,DELIVERED,NORTH
O004886,C00469,2026-04-19 16:51:22,CANCELLED,WEST
O004887,C00469,2024-09-25 20:30:28,PLACED,NORTH
O004888,C00469,2025-12-22 09:23:28,DELIVERED,EAST
O004889,C00469,2024-11-29 08:35:46,DELIVERED,NORTH
O004890,C00469,2024-11-12 14:17:45,DELIVERED,CENTRAL
O004891,C00469,2026-12-12 00:00:00,DELIVERED,NORTH
O004892,C00469,2025-07-31 04:54:42,CANCELLED,NORTH
O004893,C00469,2025-11-12 06:21:53,PLACED,NORTH
O004894,C00469,2025-04-17 06:16:58,CANCELLED,NORTH
O004895,C00469,2025-03-17 05:13:50,DELIVERED,WEST
O004896,C00469,01-06-2024 23:44:34,DELIVERED,NORTH
O004897,C00469,2024-01-22 01:21:07,PLACED,WEST
O004898,C00469,2026-07-07 09:31:48,DELIVERED,NORTH
O004899,C00469,2024-10-18 15:01:54,PLACED,NORTH
O004900,C00469,2025-10-17 23:25:20,DELIVERED,WEST
O004901,C00469,2026-04-29 11:15:11,SHIPPED,WEST
O004902,C00470,2025-11-20 09:51:03,DELIVERED,SOUTH
O004903,C00470,2026-06-28 00:17:27,DELIVERED,SOUTH
O004904,C00470,2026-04-11 05:32:36,DELIVERED,SOUTH
O004905,C00470,2025-09-30 23:14:21,CANCELLED,NORTH
O004906,C00470,2024-12-10 05:43:24,DELIVERED,WEST
O004907,C00470,2025-07-02 16:19:18,CANCELLED,WEST
O004908,C00470,2024-10-08 16:48:28,SHIPPED,NORTH
O004909,C00470,2024-03-20 17:58:35,RETURNED,WEST
O004910,C00470,2024-08-21 23:34:11,DELIVERED,WEST
O004911,C00470,2025-10-06 22:28:08,DELIVERED,CENTRAL
O004912,C00471,2025-10-01 07:29:20,CANCELLED,EAST
O004913,C00471,2026-03-13 08:44:54,SHIPPED,NORTH
O004914,C00471,2025-03-08 06:31:38,DELIVERED,SOUTH
O004915,C00471,2024-04-19 05:19:48,DELIVERED,SOUTH
O004916,C00471,2025-10-01 05:44:46,CANCELLED,WEST
O004917,NULL,2026-05-22 06:45:43,PLACED,EAST
O004918,C00471,2025-11-08 02:02:59,SHIPPED,NORTH
O004919,C00471,2025-02-14 03:22:53,DELIVERED,SOUTH
O004920,C00471,2026-07-04 08:02:55,DELIVERED,NORTH
O004921,C00471,2025-10-10 17:50:35,DELIVERED,NORTH
O004922,C00471,2026-02-06 12:18:51,DELIVERED,NORTH
O004923,C00471,2026-02-05 04:51:21,DELIVERED,NORTH
O004924,C00471,2024-12-13 08:10:52,DELIVERED,CENTRAL
O004925,C00471,2025-03-30 16:48:07,DELIVERED,EAST
O004926,NULL,2024-05-11 20:05:01,PLACED,EAST
O004927,C00471,2024-06-27 04:05:58,PLACED,SOUTH
O004928,C00471,2025-09-13 01:55:35,DELIVERED,WEST
O004929,C00471,2024-08-31 01:45:13,PLACED,WEST
O004930,C00471,2025-12-10 00:42:22,DELIVERED,SOUTH
O004931,C00471,2026-02-02 14:38:03,DELIVERED,SOUTH
O004932,C00471,14-10-2025 01:19:17,RETURNED,WEST
O004933,C00471,2025-12-16 06:18:44,CANCELLED,NORTH
O004934,C00471,2024-12-24 19:31:35,DELIVERED,NORTH
O004935,C00471,2024-12-10 09:04:01,DELIVERED,NORTH
O004936,C00471,2025-12-22 18:08:08,DELIVERED,SOUTH
O004937,C00471,2025-03-11 05:32:19,DELIVERED,NORTH
O004938,C00471,2025-11-10 13:58:25,PLACED,SOUTH
O004939,C00471,2025-11-12 20:37:39,DELIVERED,NORTH
O004940,C00471,2026-02-09 13:29:22,CANCELLED,NORTH
O004941,C00471,2025-10-07 05:19:49,DELIVERED,SOUTH
O004942,C00471,21-12-2025 04:07:19,DELIVERED,WEST
O004943,C00471,2024-12-18 06:27:23,DELIVERED,WEST
O004944,NULL,2024-11-13 16:30:20,DELIVERED,NORTH
O004945,C00471,2024-11-12 01:57:37,CANCELLED,CENTRAL
O004946,C00471,2025-03-03 13:41:24,DELIVERED,NORTH
O004947,C00471,2026-05-21 09:17:50,CANCELLED,SOUTH
O004948,C00471,2025-12-12 18:39:54,RETURNED,SOUTH
O004949,C00471,2025-05-16 05:22:47,SHIPPED,SOUTH
O004950,C00471,2024-12-08 04:44:22,DELIVERED,SOUTH
O004951,C00471,2024-08-30 10:21:35,DELIVERED,WEST
O004952,C00471,2025-11-18 15:11:24,SHIPPED,WEST
O004953,C00471,2024-10-12 10:40:37,SHIPPED,NORTH
O004954,C00471,2024-04-25 17:38:07,SHIPPED,WEST
O004955,C00471,2024-10-23 12:11:05,DELIVERED,NORTH
O004956,C00471,2024-12-05 00:21:45,DELIVERED,NORTH
O004957,C00471,2024-02-13 06:07:06,DELIVERED,NORTH
O004958,C00471,2025-12-09 02:55:28,DELIVERED,NORTH
O004959,C00471,2025-02-09 07:25:55,DELIVERED,EAST
O004960,C00471,2025-12-16 19:00:59,DELIVERED,WEST
O004961,C00471,2025-11-26 07:24:27,SHIPPED,WEST
O004962,C00471,2025-01-18 18:22:32,DELIVERED,NORTH
O004963,C00471,2025-12-27 23:12:57,DELIVERED,EAST
O004964,C00471,2026-04-07 08:32:11,DELIVERED,SOUTH
O004965,C00471,2024-12-22 14:18:19,DELIVERED,NORTH
O004966,C00471,2026-07-03 19:21:43,RETURNED,NORTH
O004967,C00471,2025-04-30 02:21:28,SHIPPED,CENTRAL
O004968,C00471,2024-11-07 17:45:09,DELIVERED,SOUTH
O004969,C00471,2025-07-05 06:42:06,DELIVERED,EAST
O004970,C00471,2026-04-22 17:25:26,DELIVERED,EAST
O004971,C00471,2024-06-26 00:47:36,DELIVERED,NORTH
O004972,C00472,2024-07-13 01:55:53,CANCELLED,SOUTH
O004973,C00472,2024-12-19 02:43:29,SHIPPED,WEST
O004974,C00472,2024-03-08 08:57:14,delivered,CENTRAL
O004975,C00472,2025-08-08 15:51:27,DELIVERED,SOUTH
O004976,C00472,2024-11-04 20:51:32,RETURNED,EAST
O004977,C00472,2025-08-01 18:31:01,CANCELLED,SOUTH
O004978,C00472,2025-11-14 23:47:14,DELIVERED,NORTH
O004979,C00473,2025-10-21 22:10:23,DELIVERED,EAST
O004980,C00473,2025-07-25 20:50:21,RETURNED,WEST
O004981,C00474,2025-12-06 22:16:23,DELIVERED,EAST
O004982,NULL,2025-11-06 05:38:09,DELIVERED,WEST
O004983,C00474,2025-05-03 07:40:08,DELIVERED,WEST
O004984,C00475,2026-06-16 14:54:05,RETURNED,WEST
O004985,C00475,2025-01-01 03:37:15,SHIPPED,NORTH
O004986,C00475,2025-11-27 15:50:27,DELIVERED,WEST
O004987,C00475,2025-12-28 15:17:50,DELIVERED,SOUTH
O004988,C00475,2026-03-13 09:03:07,DELIVERED,NORTH
O004989,C00475,04-02-2025 13:08:06,DELIVERED,WEST
O004990,C00475,2024-12-17 20:30:24,RETURNED,NORTH
O004991,C00476,2026-05-21 06:59:12,DELIVERED,NORTH
O004992,C00476,2025-02-22 05:57:52,DELIVERED,CENTRAL
O004993,C00476,2025-12-09 01:51:44,DELIVERED,NORTH
O004994,C00476,2025-12-11 05:53:56,DELIVERED,SOUTH
O004995,C00476,2024-04-09 04:10:25,CANCELLED,WEST
O004996,C00477,2025-05-17 04:56:10,DELIVERED,SOUTH
O004997,C00478,2024-12-19 13:01:43,DELIVERED,EAST
O004998,C00478,2025-12-27 06:59:30,delivered,EAST
O004999,C00478,2025-11-01 11:06:05,PLACED,NORTH
O005000,C00479,2024-11-07 16:36:56,DELIVERED,EAST
O005001,C00479,2025-07-10 14:37:00,PLACED,NORTH
O005002,C00479,2024-06-10 12:48:15,RETURNED,WEST
O005003,C00479,2024-09-28 01:46:56,DELIVERED,WEST
O005004,C00479,2024-12-14 19:17:20,DELIVERED,EAST
O005005,C00479,2026-02-02 17:53:56,SHIPPED,NORTH
O005006,C00479,31-01-2025 03:08:37,DELIVERED,EAST
O005007,C00479,2024-12-26 05:51:48,SHIPPED,NORTH
O005008,C00479,2024-12-22 04:35:27,SHIPPED,WEST
O005009,C00480,2026-04-29 11:20:23,DELIVERED,NORTH
O005010,C00481,2026-03-01 03:37:01,DELIVERED,EAST
O005011,C00481,2024-07-27 09:16:07,DELIVERED,WEST
O005012,C00481,2024-10-19 08:23:46,RETURNED,CENTRAL
O005013,,26-11-2024 13:11:43,DELIVERED,SOUTH
O005014,C00481,2025-10-16 13:13:31,DELIVERED,NORTH
O005015,C00481,2025-12-24 21:12:05,DELIVERED,SOUTH
O005016,C00481,2024-08-10 08:02:24,DELIVERED,CENTRAL
O005017,C00481,2025-11-08 02:06:00,DELIVERED,CENTRAL
O005018,C00481,2024-12-06 15:32:23,DELIVERED,NORTH
O005019,C00481,2024-11-09 13:55:54,DELIVERED,EAST
O005020,C00481,2024-10-25 23:48:03,PLACED,SOUTH
O005021,C00481,2026-04-11 17:08:01,DELIVERED,NORTH
O005022,C00481,2025-09-23 03:32:44,SHIPPED,EAST
O005023,C00481,2026-01-24 17:56:45,SHIPPED,WEST
