item_id,order_id,product_id,quantity,unit_price,discount_percent
I0013526,O004451,P00043,2,162481.92,70
I0013527,O004451,P00473,2,3092.68,20
I0013528,O004451,P00473,1,2826.39,50
I0013529,O004451,P00190,5,6688.63,70
I0013530,O004452,P00224,2,5487.53,30
I0013531,O004452,P00012,5,109114.85,15
I0013532,O004452,P00541,5,4105.68,5
I0013533,O004452,P00172,1,7584.89,70
I0013534,O004453,P00005,2,53814.55,50
I0013535,O004453,P00212,1,2971.84,40
I0013536,O004453,P00407,4,21830.56,5
I0013537,O004453,P00257,-1,534.61,0
I0013538,O004453,P00012,5,141583.87,15
I0013539,O004454,P00036,2,159802.71,20
I0013540,O004454,P00393,4,43564.77,20
I0013541,O004454,P00475,-1,2011.2,5
I0013542,O004454,P00281,3,2129.34,50
I0013543,O004455,P00025,1,101276.28,5
I0013544,O004455,P00341,1,755.1,70
I0013545,O004455,P00165,5,9070.9,70
I0013546,O004455,P00258,5,4985.23,40
I0013547,O004455,P00224,2,3623.04,15
I0013548,O004456,P00331,4,1550.87,5
I0013549,O004456,P00527,2,9348.17,20
I0013550,O004457,P00096,5,165433.51,20
I0013551,O004457,P00414,1,29915.05,10
I0013552,O004457,P00202,4,2392.32,10
I0013553,O004457,P00170,4,6805.86,20
I0013554,O004458,P00388,1,9099.14,10
I0013555,O004458,P00515,3,16038.09,20
I0013556,O004458,P00474,1,1080.5,15
I0013557,O004458,P00005,2,70774.12,5
I0013558,O004458,P00324,5,1130.48,15
I0013559,O004459,P00409,1,12339.5,15
I0013560,O004460,P00338,2,977.82,40
I0013561,O004460,P00546,3,5269.63,132
I0013562,O004460,P00427,2,2768.58,40
I0013563,O004460,P00224,4,3878.79,10
I0013564,O004460,P00338,2,982.01,40
I0013565,O004461,P00183,2,7444.71,15
I0013566,O004461,P00213,1,5991.29,50
I0013567,O004461,P00065,4,140701.49,30
I0013568,O004461,P00026,1,5091.18,0
I0013569,O004462,P00107,4,192129.4,40
I0013570,O004462,P00226,2,6268.81,10
I0013571,O004462,P00365,5,1735.03,30
I0013572,O004463,P00229,4,2904.78,15
I0013573,O004463,P00190,1,7210.52,40
I0013574,O004463,P00257,1,715.21,40
I0013575,O004464,P00170,5,5762.59,15
I0013576,O004464,P00343,1,388.11,0
I0013577,O004464,P00306,2,1248.73,70
I0013578,O004465,P00390,5,17240.97,20
I0013579,O004465,P00070,3,202403.15,20
I0013580,O004465,P00393,-4,56790.08,20
I0013581,O004465,P00080,3,192496.79,30
I0013582,O004465,P00213,-2,5632.01,30
I0013583,O004466,P00398,1,1289.66,50
I0013584,O004467,P00305,5,2148.93,0
I0013585,O004467,P00407,2,26983.29,70
I0013586,O004467,P00338,1,997.55,20
I0013587,O004467,P00007,4,42389.17,70
I0013588,O004467,P00065,4,106988.55,20
I0013589,O004468,P00203,5,3537.74,70
I0013590,O004468,P00377,1,14852.83,15
I0013591,O004469,P00181,3,362.91,40
I0013592,O004469,P00206,3,508.31,15
I0013593,O004470,P00347,3,958.24,30
I0013594,O004470,P00437,1,18634.47,70
I0013595,O004470,P00289,5,2016.46,70
I0013596,O004470,P00121,5,58469.4,5
I0013597,O004471,P00229,2,2287.27,5
I0013598,O004471,P00127,1,175699.46,10
I0013599,O004471,P00127,5,152393.48,20
I0013600,O004471,P00171,4,10713.79,30
I0013601,O004472,P00193,1,4039.69,50
I0013602,O004473,P00384,-4,4589.36,15
I0013603,O004473,P00398,1,1502.26,10
I0013604,O004474,P00407,3,26361.96,50
I0013605,O004475,P00080,5,107196.07,20
I0013606,O004475,P00032,3,143653.05,5
I0013607,O004476,P00072,2,53022.37,50
I0013608,O004477,P00533,2,6225.88,5
I0013609,O004478,P00202,3,1848.68,30
I0013610,O004478,P00497,2,3313.57,15
I0013611,O004479,P00407,4,23355.86,30
I0013612,O004479,P00393,1,50371.12,0
I0013613,O004479,P00466,4,2576.2,20
I0013614,O004479,P00019,3,189386.14,50
I0013615,O004480,P00141,2,119840.32,10
I0013616,O004480,P00190,1,5332.9,70
I0013617,O004480,P00410,5,39202.48,50
I0013618,O004480,P00376,4,32719.06,5
I0013619,O004480,P00486,1,9948.76,40
I0013620,O004481,P00198,1,5910.71,20
I0013621,O004481,P00206,3,664.54,70
I0013622,O004481,P00470,5,2372.26,40
I0013623,O004482,P00121,5,48332.42,5
I0013624,O004482,P00190,2,6426.95,40
I0013625,O004482,P00148,5,134656.14,40
I0013626,O004482,P00172,2,6211.78,50
I0013627,O004482,P00026,4,8595.18,50
I0013628,O004483,P00188,5,745.16,15
I0013629,O004483,P00381,4,19208.07,50
I0013630,O004483,P00525,4,6913.11,0
I0013631,O004483,P00254,1,11583.22,0
I0013632,O004483,P00250,4,1611.27,40
I0013633,O004484,P00546,3,6801.72,20
I0013634,O004484,P00332,1,1388.3,10
I0013635,O004485,P00414,5,34649.41,50
I0013636,O004485,P00447,-1,550.49,70
I0013637,O004485,P00409,1,10173.12,50
I0013638,O004485,P00149,1,100651.75,30
I0013639,O004485,P00256,3,334.41,5
I0013640,O004486,P00072,5,60815.77,10
I0013641,O004486,P00020,3,163150.05,30
I0013642,O004486,P00229,5,3683.02,10
I0013643,O004486,P00188,3,755.75,50
I0013644,O004486,P00422,5,56869.31,50
I0013645,O004487,P00384,3,5460.75,40
I0013646,O004487,P00109,5,106723.34,0
I0013647,O004488,P00480,3,624.49,70
I0013648,O004488,P00415,1,24931.1,5
I0013649,O004489,P00133,5,229124.97,50
I0013650,O004489,P00198,4,7813.93,5
I0013651,O004490,P00057,2,154823.91,15
I0013652,O004491,P00415,3,31737.54,20
I0013653,O004492,P00415,4,19952.54,20
I0013654,O004493,P00464,4,984.7,15
I0013655,O004493,P00078,1,231512.91,70
I0013656,O004493,P00536,2,705.42,50
I0013657,O004494,P00027,3,69889.73,40
I0013658,O004494,P00522,4,30943.95,0
I0013659,O004494,P00178,1,10409.98,0
I0013660,O004495,P00199,-1,4585.84,40
I0013661,O004495,P00505,-4,28734.55,15
I0013662,O004495,P00212,2,3988.91,15
I0013663,O004496,P00188,1,891.17,5
I0013664,O004496,P00311,2,1576.8,50
I0013665,O004497,P00381,3,17811.13,5
I0013666,O004497,P00332,1,1774.24,5
I0013667,O004497,P00224,3,5984.95,70
I0013668,O004498,P00422,5,64118.76,0
I0013669,O004498,P00170,4,9004.33,10
I0013670,O004499,P00197,3,4358.95,50
I0013671,O004499,P00085,0,88779.39,40
I0013672,O004499,P00546,2,5571.94,40
I0013673,O004499,P00193,3,4147.89,70
I0013674,O004500,P00065,5,125908.51,70
I0013675,O004500,P00187,2,6532.24,30
I0013676,O004500,P00474,2,1016.72,40
I0013677,O004500,P00190,3,6399.64,10
I0013678,O004501,P00082,1,167465.65,40
I0013679,O004502,P00007,1,35019.64,70
I0013680,O004503,P00129,5,142252.18,20
I0013681,O004504,P00354,4,1413.18,0
I0013682,O004504,P00078,0,158265.17,10
I0013683,O004504,P00521,3,14478.19,20
I0013684,O004504,P00427,2,2881.38,30
I0013685,O004505,P00145,3,105952.22,10
I0013686,O004505,P00121,5,65109.38,40
I0013687,O004505,P00073,1,19215.96,20
I0013688,O004506,P00474,5,1650.79,70
I0013689,O004506,P00467,3,1895.86,10
I0013690,O004507,P00212,2,4001.12,5
I0013691,O004507,P00082,3,129758.55,20
I0013692,O004507,P00473,3,1968.93,20
I0013693,O004507,P00467,5,2270.99,0
I0013694,O004507,P00332,3,1540.25,30
I0013695,O004508,P00393,2,39541.95,40
I0013696,O004508,P00026,2,6125.31,5
I0013697,O004508,P00228,5,8626.93,15
I0013698,O004508,P00188,5,651.95,0
I0013699,O004509,P00064,1,196309.82,50
I0013700,O004509,P00170,1,5122.82,40
I0013701,O004509,P00221,4,6675.54,30
I0013702,O004509,P00514,2,12305.72,10
I0013703,O004509,P00065,5,145757.64,30
I0013704,O004510,P00398,3,1010.8,40
I0013705,O004510,P00224,4,6085.58,10
I0013706,O004510,P00202,2,1887.0,5
I0013707,O004510,P00381,2,22576.45,40
I0013708,O004510,P00473,4,2066.3,40
I0013709,O004511,P00428,1,11474.77,5
I0013710,O004512,P00331,1,1120.78,10
I0013711,O004512,P00196,1,8743.66,10
I0013712,O004513,P00127,5,179979.85,10
I0013713,O004513,P00467,3,1861.57,30
I0013714,O004513,P00343,1,372.09,20
I0013715,O004513,P00141,3,137756.56,5
I0013716,O004514,P00538,3,1424.89,30
I0013717,O004515,P00470,4,2235.52,20
I0013718,O004516,P00076,1,198935.54,5
I0013719,O004516,P00497,3,3289.55,30
I0013720,O004516,P00496,5,3017.61,15
I0013721,O004516,P00016,5,234663.55,5
I0013722,O004516,P00407,1,35942.09,30
I0013723,O004517,P00190,2,6022.02,40
I0013724,O004517,P00415,4,34927.7,15
I0013725,O004517,P00064,3,237187.95,70
I0013726,O004517,P00170,1,5466.15,30
I0013727,O004517,P00407,2,38294.29,5
I0013728,O004518,P00198,2,5755.36,30
I0013729,O004518,P00200,3,6236.25,50
I0013730,O004518,P00224,2,3388.61,20
I0013731,O004519,P00515,-5,25403.62,15
I0013732,O004520,P00477,5,2234.86,0
I0013733,O004520,P00519,0,23173.9,70
I0013734,O004520,P00384,5,8151.74,70
I0013735,O004520,P00306,3,1380.46,0
I0013736,O004520,P00070,3,117557.31,30
I0013737,O004521,P00193,1,3621.67,15
I0013738,O004521,P00188,5,880.46,30
I0013739,O004521,P00120,1,11984.15,50
I0013740,O004521,P00457,2,779.72,30
I0013741,O004522,P00141,2,167576.51,30
I0013742,O004522,P00026,3,6735.65,30
I0013743,O004522,P00254,2,7435.1,50
I0013744,O004523,P00013,4,185608.31,0
I0013745,O004523,P00536,1,815.78,30
I0013746,O004523,P00390,4,12516.32,15
I0013747,O004523,P00131,3,108225.55,70
I0013748,O004524,P00281,4,2932.83,0
I0013749,O004524,P00070,5,159683.34,70
I0013750,O004524,P00486,4,16956.47,70
I0013751,O004524,P00141,2,137756.44,70
I0013752,O004524,P00393,5,44399.86,40
I0013753,O004525,P00202,1,2009.48,15
I0013754,O004526,P00016,2,222415.04,5
I0013755,O004526,P00202,2,1532.26,20
I0013756,O004526,P00080,4,133299.0,30
I0013757,O004526,P00206,2,692.14,20
I0013758,O004527,P00417,3,28134.52,40
I0013759,O004527,P00522,1,32810.62,0
I0013760,O004527,P00486,1,16745.72,50
I0013761,O004528,P00284,1,3525.32,15
I0013762,O004528,P00538,5,1112.12,0
I0013763,O004529,P00430,5,44254.02,15
I0013764,O004529,P00393,2,43039.93,20
I0013765,O004529,P00188,2,877.73,70
I0013766,O004529,P00409,2,18475.51,70
I0013767,O004529,P00384,3,8294.86,40
I0013768,O004530,P00404,5,840.05,5
I0013769,O004530,P00329,5,1011.72,20
I0013770,O004530,P00127,1,188502.12,20
I0013771,O004531,P00486,1,17028.4,40
I0013772,O004532,P00078,1,218090.87,10
I0013773,O004533,P00303,0,702.13,70
I0013774,O004533,P00398,1,1272.02,0
I0013775,O004533,P00224,4,4970.9,15
I0013776,O004533,P00533,4,4019.38,50
I0013777,O004534,P00096,4,132454.1,20
I0013778,O004534,P00367,3,107.59,10
I0013779,O004534,P00541,4,3246.88,50
I0013780,O004535,P00391,0,16251.08,5
I0013781,O004536,P00145,2,92417.08,20
I0013782,O004536,P00212,2,4986.13,15
I0013783,O004536,P00343,2,482.79,10
I0013784,O004536,P00409,5,17665.13,0
I0013785,O004537,P00229,1,2518.83,20
I0013786,O004537,P00343,5,449.11,0
I0013787,O004537,P00037,-3,62125.62,70
I0013788,O004537,P00417,2,18885.19,50
I0013789,O004538,P00453,5,1338.25,0
I0013790,O004538,P00226,1,5415.64,5
I0013791,O004538,P00079,3,4555.51,0
I0013792,O004538,P00070,2,152143.04,5
I0013793,O004538,P00190,-3,7548.8,40
I0013794,O004539,P00202,4,1780.53,70
I0013795,O004539,P00358,3,3190.37,5
I0013796,O004539,P00035,3,169372.1,5
I0013797,O004540,P00073,5,15413.06,15
I0013798,O004540,P00121,5,53304.81,40
I0013799,O004540,P00096,3,116537.16,30
I0013800,O004541,P00467,5,1598.33,40
I0013801,O004541,P00140,1,204590.96,20
I0013802,O004541,P00381,4,21419.76,5
I0013803,O004541,P00018,1,34016.93,0
I0013804,O004542,P00153,5,78527.42,50
I0013805,O004542,P00546,5,5411.77,15
I0013806,O004542,P00121,5,58776.92,20
I0013807,O004542,P00481,1,982.28,70
I0013808,O004542,P00415,4,21694.62,15
I0013809,O004543,P00430,3,53786.9,0
I0013810,O004543,P00470,4,2160.75,40
I0013811,O004543,P00320,5,103.29,10
I0013812,O004543,P00529,2,5993.69,30
I0013813,O004544,P00279,5,3746.0,10
I0013814,O004544,P00082,5,196733.42,20
I0013815,O004544,P00032,2,142402.97,5
I0013816,O004545,P00053,2,94877.55,10
I0013817,O004546,P00012,1,124334.66,40
I0013818,O004546,P00444,4,2242.75,20
I0013819,O004546,P00120,1,12053.89,10
I0013820,O004546,P00007,3,40902.7,30
I0013821,O004547,P00407,1,26960.84,30
I0013822,O004547,P00546,4,7636.87,30
I0013823,O004547,P00121,3,81650.37,30
I0013824,O004547,P00063,4,1656.34,5
I0013825,O004547,P00497,4,2568.45,5
I0013826,O004548,P00512,1,1867.59,15
I0013827,O004548,P00497,4,3440.37,40
I0013828,O004548,P00026,2,8109.62,70
I0013829,O004549,P00104,4,51880.37,30
I0013830,O004550,P00370,5,433.53,30
I0013831,O004550,P00437,1,13477.29,20
I0013832,O004550,P00496,1,1816.85,50
I0013833,O004551,P00350,4,371.02,40
I0013834,O004551,P00229,1,2194.01,5
I0013835,O004551,P00229,3,3348.06,20
I0013836,O004551,P00482,1,1643.67,5
I0013837,O004551,P00422,5,60084.24,30
I0013838,O004552,P00289,1,2179.11,70
I0013839,O004552,P00198,5,5349.93,70
I0013840,O965144,P00401,2,14248.39,50
I0013841,O004552,P00026,2,7073.81,70
I0013842,O004552,P00131,3,118200.51,50
I0013843,O004553,P00025,3,138787.03,15
I0013844,O004553,P00305,4,1430.34,10
I0013845,O004553,P00387,2,5464.64,50
I0013846,O004554,P00053,0,99405.82,20
I0013847,O004554,P00070,4,167868.96,70
I0013848,O004554,P00546,1,5291.73,50
I0013849,O004554,P00193,4,3685.22,70
I0013850,O004554,P00206,4,683.39,10
I0013851,O004555,P00090,1,26247.23,70
I0013852,O004555,P00512,2,6351.22,20
I0013853,O004555,P00474,2,1601.54,30
I0013854,O004555,P00307,3,342.73,10
I0013855,O004555,P00141,3,174248.63,20
I0013856,O004556,P00393,5,49973.1,5
I0013857,O004556,P00521,2,14286.12,50
I0013858,O004557,P00406,5,36240.7,10
I0013859,O004557,P00497,2,3141.91,20
I0013860,O004557,P00316,-2,1348.75,5
I0013861,O004557,P00133,3,193412.88,5
I0013862,O004557,P00131,3,78463.62,20
I0013863,O004558,P00264,4,10160.82,15
I0013864,O004558,P00200,2,8407.41,20
I0013865,O004558,P00473,2,2060.39,20
I0013866,O004559,P00188,5,681.07,5
I0013867,O004559,P00018,2,57169.95,30
I0013868,O004559,P00406,5,50113.63,10
I0013869,O004559,P00070,5,145387.48,10
I0013870,O004559,P00346,3,863.38,50
I0013871,O004560,P00020,2,123070.48,10
I0013872,O004560,P00467,2,1967.3,30
I0013873,O004561,P00387,1,6015.36,30
I0013874,O004561,P00437,3,14756.06,30
I0013875,O004561,P00538,2,1194.49,0
I0013876,O004561,P00224,2,4236.82,40
I0013877,O004561,P00486,2,12177.54,10
I0013878,O004562,P00388,2,11737.03,20
I0013879,O004562,P00332,3,1503.07,30
I0013880,O004563,P00388,2,7431.01,5
I0013881,O004564,P00164,5,11113.2,10
I0013882,O004564,P00390,4,15566.2,40
I0013883,O004564,P00546,5,5429.16,30
I0013884,O004564,P00512,3,3121.58,30
I0013885,O004564,P00070,3,173903.55,0
I0013886,O004565,P00171,4,9523.13,10
I0013887,O004566,P00332,-1,1471.8,10
I0013888,O004567,P00538,5,1319.59,5
I0013889,O004567,P00437,3,17890.58,40
I0013890,O004567,P00306,2,1202.52,20
I0013891,O004567,P00188,2,501.7,30
I0013892,O004567,P00047,1,79345.77,15
I0013893,O004568,P00012,5,138591.33,5
I0013894,O004568,P00390,2,9990.18,0
I0013895,O004568,P00466,4,3034.14,5
I0013896,O004569,P00381,2,22173.05,20
I0013897,O004569,P00433,4,33794.95,5
I0013898,O004569,P00190,0,5721.24,50
I0013899,O004569,P00411,5,1838.25,20
I0013900,O004570,P00474,5,1477.51,50
I0013901,O004570,P00343,2,517.63,5
I0013902,O004570,P00181,2,291.7,40
I0013903,O004570,P00473,5,1749.48,20
I0013904,O004570,P00538,4,1036.11,40
I0013905,O004571,P00170,5,7250.03,5
I0013906,O004571,P00121,1,45612.81,10
I0013907,O004571,P00333,2,2250.69,10
I0013908,O004571,P00386,4,23538.72,40
I0013909,O004572,P00141,2,200078.43,15
I0013910,O004573,P00093,4,145426.22,30
I0013911,O004573,P00229,2,3396.35,10
I0013912,O004574,P00036,4,103278.27,0
I0013913,O004575,P00338,1,970.69,30
I0013914,O004575,P00474,2,1511.41,5
I0013915,O004576,P00121,1,61711.92,70
I0013916,O004576,P00384,3,5861.17,40
I0013917,O004577,P00381,2,25940.52,15
I0013918,O004577,P00367,0,91.75,50
I0013919,O004578,P00470,2,2219.49,105
I0013920,O004579,P00101,3,177984.23,10
I0013921,O004580,P00474,1,1597.09,70
I0013922,O004581,P00512,2,7134.46,30
I0013923,O004581,P00405,3,37545.48,0
I0013924,O004581,P00445,2,1176.58,30
I0013925,O004581,P00388,3,11636.23,10
I0013926,O004581,P00338,1,1125.67,15
I0013927,O004582,P00407,3,27517.99,20
I0013928,O004582,P00073,1,15835.21,15
I0013929,O004582,P00235,3,2230.23,20
I0013930,O004582,P00281,-3,2652.3,10
I0013931,O004583,P00121,3,47694.54,70
I0013932,O004583,P00538,0,1394.8,15
I0013933,O004583,P00474,4,1431.18,70
I0013934,O004583,P00415,4,20509.21,20
I0013935,O004583,P00518,1,17259.8,40
I0013936,O004584,P00209,2,8186.27,15
I0013937,O004584,P00533,5,7633.8,50
I0013938,O004584,P00390,4,16812.44,20
I0013939,O004584,P00199,2,3743.6,10
I0013940,O004584,P00519,4,25498.98,70
I0013941,O004585,P00070,2,162973.33,40
I0013942,O004586,P00388,1,10372.47,30
I0013943,O004586,P00193,1,2536.01,50
I0013944,O004586,P00170,4,6597.5,15
I0013945,O004587,P00410,5,54882.93,20
I0013946,O004587,P00470,4,1561.99,70
I0013947,O004588,P00057,3,191941.21,40
I0013948,O004589,P00012,3,165944.59,70
I0013949,O004590,P00061,-4,142207.99,10
I0013950,O004590,P00015,2,33127.58,15
I0013951,O004590,P00414,5,46411.82,10
I0013952,O004590,P00467,3,1847.49,15
I0013953,O004590,P00154,4,92346.94,40
I0013954,O004591,P00006,4,40635.02,40
I0013955,O004591,P00354,4,1571.47,50
I0013956,O004592,P00544,1,3789.65,40
I0013957,O004592,P00141,1,150130.97,0
I0013958,O004592,P00415,5,22698.63,20
I0013959,O004593,P00070,4,151306.61,30
I0013960,O004593,P00169,3,2435.19,30
I0013961,O004593,P00317,2,235.76,20
I0013962,O004594,P00544,2,3858.21,50
I0013963,O004594,P00242,5,547.04,15
I0013964,O004594,P00467,1,2248.02,50
I0013965,O004595,P00281,5,1792.27,10
I0013966,O004595,P00390,4,16392.33,20
I0013967,O004595,P00165,1,7336.18,0
I0013968,O004596,P00414,1,47866.39,0
I0013969,O004596,P00409,1,12691.85,20
I0013970,O004597,P00078,1,219852.71,5
I0013971,O004597,P00329,1,932.7,20
I0013972,O004598,P00177,5,5013.39,20
I0013973,O004598,P00474,2,1688.8,15
I0013974,O004599,P00341,1,627.51,0
I0013975,O004599,P00107,3,127730.49,20
I0013976,O004599,P00187,3,4098.03,40
I0013977,O004600,P00047,1,77385.67,0
I0013978,O004600,P00198,5,6722.42,70
I0013979,O004600,P00082,1,194246.19,0
I0013980,O004600,P00047,3,51834.29,40
I0013981,O004601,P00154,3,105017.75,10
I0013982,O004601,P00331,3,1341.27,30
I0013983,O004602,P00428,3,14149.39,20
I0013984,O004602,P00229,1,2987.64,0
I0013985,O004602,P00409,5,16375.75,10
I0013986,O004602,P00131,5,84829.76,30
I0013987,O004603,P00164,1,10971.36,10
I0013988,O004603,P00415,2,28866.82,5
I0013989,O004604,P00473,4,2040.79,40
I0013990,O004604,P00002,1,61075.29,10
I0013991,O004604,P00212,1,5005.94,20
I0013992,O004604,P00393,1,57165.04,0
I0013993,O004605,P00053,1,143739.12,15
I0013994,O004605,P00187,3,4695.98,70
I0013995,O004605,P00222,4,9439.91,15
I0013996,O004606,P00145,4,105475.97,50
I0013997,O004606,P00118,1,124791.3,50
I0013998,O004606,P00134,1,32844.45,30
I0013999,O004606,P00304,2,336.99,70
I0014000,O004606,P00197,4,5533.75,40
I0014001,O004607,P00080,2,108254.96,5
I0014002,O004607,P00070,4,157696.41,70
I0014003,O004608,P00524,5,35653.83,30
I0014004,O004609,P00546,1,7094.08,20
I0014005,O004610,P00470,5,1941.03,10
I0014006,O004610,P00193,2,3288.67,0
I0014007,O004611,P00320,1,112.18,10
I0014008,O004611,P00100,5,211514.38,70
I0014009,O004612,P00409,2,13349.11,10
I0014010,O004612,P00253,1,603.49,50
I0014011,O004612,P00026,2,6151.86,5
I0014012,O914900,P00513,4,27061.02,5
I0014013,O004612,P00065,2,136327.32,5
I0014014,O004613,P00332,5,2447.49,15
I0014015,O004614,P00047,5,55776.9,0
I0014016,O004614,P00303,5,967.83,5
I0014017,O004614,P00480,2,923.5,30
I0014018,O004614,P00390,1,9985.95,0
I0014019,O004615,P00198,5,6735.24,0
I0014020,O004615,P00427,1,3176.98,10
I0014021,O004615,P00202,1,1845.35,40
I0014022,O004616,P00338,3,1137.35,20
I0014023,O004616,P00013,1,218279.17,0
I0014024,O004617,P00194,5,1773.15,30
I0014025,O004617,P00197,5,3030.39,10
I0014026,O004618,P00457,5,905.36,30
I0014027,O004618,P00466,2,2534.2,0
I0014028,O004618,P00481,2,923.63,20
I0014029,O004618,P00193,4,3733.68,0
I0014030,O004619,P00080,5,166701.65,20
I0014031,O004619,P00131,5,73529.73,30
I0014032,O004619,P00171,2,10160.11,40
I0014033,O004620,P00202,3,1334.4,40
I0014034,O004620,P00533,0,5030.79,40
I0014035,O924563,P00096,1,180275.72,70
I0014036,O004621,P00063,5,1169.46,50
I0014037,O004621,P00193,4,4531.32,30
I0014038,O004621,P00331,5,1542.0,5
I0014039,O004621,P00409,2,11476.47,20
I0014040,O004622,P00457,2,988.29,30
I0014041,O004622,P00497,5,3141.18,20
I0014042,O004623,P00171,2,8705.49,20
I0014043,O004623,P00497,5,2255.88,15
I0014044,O004624,P00388,1,12442.81,5
I0014045,O004625,P00376,2,28037.15,30
I0014046,O004625,P00206,4,455.16,30
I0014047,O004625,P00262,3,5897.2,50
I0014048,O004625,P00486,3,16062.95,15
I0014049,O004625,P00459,3,324.9,70
I0014050,O004626,P00228,4,6313.43,0
I0014051,O004626,P00437,1,13071.69,70
I0014052,O004626,P00513,4,22891.41,0
I0014053,O004627,P00393,1,54052.04,40
I0014054,O004627,P00311,4,2030.22,15
I0014055,O004627,P00212,3,3018.2,10
I0014056,O004628,P00481,3,846.22,50
I0014057,O004628,P00398,-4,1531.3,15
I0014058,O004629,P00079,3,5378.78,15
I0014059,O004629,P00065,1,123251.23,10
I0014060,O004629,P00194,1,2565.72,15
I0014061,O004630,P00127,5,226272.24,15
I0014062,O004630,P00237,1,5263.01,30
I0014063,O004630,P00080,3,155341.91,10
I0014064,O004631,P00439,1,57494.6,15
I0014065,O004631,P00411,3,1762.2,30
I0014066,O004631,P00302,2,1427.59,70
I0014067,O004632,P00164,2,7606.29,30
I0014068,O004632,P00437,5,15466.52,70
I0014069,O004632,P00195,4,6067.25,30
I0014070,O004632,P00090,3,37269.47,20
I0014071,O004632,P00013,3,170749.66,50
I0014072,O004633,P00064,5,208378.0,20
I0014073,O004633,P00546,3,5508.57,70
I0014074,O004633,P00111,-4,26853.78,15
I0014075,O004633,P00533,4,7016.09,40
I0014076,O004633,P00084,5,134692.25,0
I0014077,O004634,P00281,4,2465.3,0
I0014078,O004634,P00198,3,4668.36,5
I0014079,O004635,P00127,4,226505.34,20
I0014080,O004635,P00396,3,44687.16,10
I0014081,O004635,P00019,3,222014.68,5
I0014082,O004635,P00127,5,223969.76,30
I0014083,O004636,P00047,1,92541.6,70
I0014084,O004636,P00057,4,102337.81,30
I0014085,O004637,P00523,5,13494.26,10
I0014086,O004637,P00065,3,140312.14,20
I0014087,O004637,P00033,5,106076.55,70
I0014088,O004637,P00015,3,59541.03,10
I0014089,O004638,P00343,2,326.59,0
I0014090,O004638,P00141,2,201776.82,40
I0014091,O004638,P00001,4,13164.03,5
I0014092,O004638,P00127,5,215481.21,15
I0014093,O004638,P00273,3,8125.82,5
I0014094,O004639,P00485,3,766.18,40
I0014095,O004640,P00078,2,167042.57,15
I0014096,O004640,P00381,-4,23790.84,40
I0014097,O004640,P00281,5,2527.29,70
I0014098,O004640,P00078,3,243545.97,0
I0014099,O004641,P00169,3,3158.29,40
I0014100,O004641,P00525,5,10581.0,50
I0014101,O004641,P00200,4,5331.95,50
I0014102,O004641,P00311,2,1762.29,10
I0014103,O004642,P00023,0,53513.85,15
I0014104,O004642,P00467,3,1734.05,50
I0014105,O004643,P00053,5,154317.67,30
I0014106,O004643,P00070,1,186822.27,50
I0014107,O004644,P00331,3,1141.47,20
I0014108,O004644,P00131,1,114873.41,30
I0014109,O004645,P00212,4,4098.13,10
I0014110,O004646,P00070,5,195819.59,40
I0014111,O004646,P00082,1,182223.32,70
I0014112,O004646,P00032,3,208833.38,20
I0014113,O004646,P00533,4,5438.7,50
I0014114,O004646,P00390,2,16810.0,40
I0014115,O004647,P00202,2,2274.22,0
I0014116,O004648,P00112,4,225510.08,20
I0014117,O004648,P00187,5,4516.49,30
I0014118,O004648,P00190,5,5850.18,20
I0014119,O004648,P00437,2,10699.58,30
I0014120,O004648,P00190,1,5090.6,30
I0014121,O004649,P00113,4,148230.42,5
I0014122,O004649,P00482,4,1381.98,50
I0014123,O004649,P00473,3,2636.56,40
I0014124,O004649,P00329,1,908.94,20
I0014125,O004650,P00422,2,45949.64,30
I0014126,O004651,P00414,2,39508.75,40
I0014127,O004651,P00338,5,922.74,0
I0014128,O004651,P00548,0,4099.59,5
I0014129,O004652,P00422,2,60705.39,0
I0014130,O004653,P00384,1,8322.35,70
I0014131,O004653,P00474,2,1711.35,15
I0014132,O004653,P00295,5,437.55,0
I0014133,O004653,P00446,5,838.59,0
I0014134,O004653,P00057,4,109037.07,40
I0014135,O004654,P00079,4,6673.52,0
I0014136,O004654,P00304,2,321.75,20
I0014137,O004654,P00047,5,78979.07,40
I0014138,O004654,P00127,3,133675.68,5
I0014139,O004655,P00229,0,3502.54,70
I0014140,O004655,P00398,4,1224.25,40
I0014141,O004655,P00470,1,1881.81,50
I0014142,O004655,P00320,3,166.66,40
I0014143,O004655,P00384,2,6982.16,20
I0014144,O004656,P00019,-3,130387.33,40
I0014145,O004656,P00155,3,101194.99,15
I0014146,O004657,P00109,2,101777.3,20
I0014147,O004657,P00437,4,19867.58,5
I0014148,O004657,P00457,2,965.43,40
I0014149,O004658,P00127,4,209015.66,10
I0014150,O004659,P00145,2,120479.69,10
I0014151,O004659,P00070,4,114985.43,70
I0014152,O004659,P00229,5,2608.72,20
I0014153,O004660,P00486,5,9492.09,40
I0014154,O004660,P00206,5,817.15,15
I0014155,O004660,P00393,5,36984.84,70
I0014156,O004661,P00170,3,8196.31,20
I0014157,O004661,P00078,1,139023.46,50
I0014158,O004662,P00070,3,163591.11,40
I0014159,O004662,P00390,4,17029.27,15
I0014160,O004662,P00047,4,88176.86,30
I0014161,O004663,P00224,3,3272.19,70
I0014162,O004663,P00171,-4,6938.96,20
